ano,sigla_uf,id_municipio,id_escola,rede,tipo_localizacao,tipo_situacao_funcionamento,agua_potavel,energia_rede_publica,esgoto_rede_publica,biblioteca,sala_leitura,laboratorio_informatica,internet,internet_alunos,desktop_aluno,computador_portatil_aluno,tablet_aluno,quantidade_sala_utilizada,sala_atendimento_especial
2024,SP,3529401,35007812,2,1,1,1,1,1,0,1,1,1,1,1,1,0,11,0
2024,MG,3168705,31191574,2,1,1,1,1,1,1,0,1,1,1,1,0,0,11,1
2024,SP,3550308,35001089,2,1,1,1,1,1,0,1,1,1,1,1,1,1,13,1
2024,PR,4104808,41071026,2,1,1,1,1,1,1,0,1,1,0,1,1,1,19,1
2024,MG,3131307,31191281,2,1,1,1,1,1,1,0,1,1,1,1,1,1,12,1
2024,MG,3157807,31010855,2,1,1,1,1,1,1,0,1,1,1,1,0,0,15,0
2024,SP,3510609,35009817,2,1,1,1,1,1,0,0,1,1,1,1,1,1,18,0
2024,MG,3127701,31043206,2,1,1,1,1,1,1,0,1,1,1,1,0,0,14,1
2024,MG,3128709,31137235,2,1,1,1,1,1,1,0,1,1,1,1,1,0,22,1
2024,BA,2910800,29094100,2,1,1,1,1,1,1,1,1,1,1,1,1,1,24,1
2024,PA,1501402,15573710,2,1,1,1,1,1,0,1,1,0,0,0,0,0,13,1
2024,SP,3550308,35925251,2,1,1,1,1,1,0,1,0,1,1,1,0,0,13,1
2024,PR,4126256,41025237,2,1,1,1,1,1,1,0,1,1,1,1,1,1,20,0
2024,SP,3550308,35000565,2,1,1,1,1,0,0,1,1,1,1,1,1,1,14,1
2024,SP,3550308,35000346,2,1,1,1,1,1,0,0,0,1,1,1,0,0,11,0
2024,SC,4201703,42018323,2,1,1,1,1,0,1,0,1,1,1,1,1,1,12,1
2024,SC,4206108,42009111,2,1,1,1,1,1,1,0,0,1,1,1,1,1,17,1
2024,SP,3510609,35919068,2,1,1,1,1,1,0,0,0,1,1,0,0,0,23,0
2024,SP,3523107,35901921,2,1,1,1,1,1,0,1,0,1,1,1,1,1,12,0
2024,SP,3523107,35912300,2,1,1,1,1,1,0,1,1,1,1,1,1,1,13,1
2024,SC,4216206,42021995,2,1,1,1,1,1,1,0,0,1,1,0,0,1,13,1
2024,MG,3127701,31043346,2,1,1,1,1,1,1,0,1,1,1,1,1,0,14,1
2024,SC,4203006,42072280,2,1,1,1,1,1,1,0,1,1,1,1,1,1,13,1
2024,RS,4303103,43029965,2,1,1,1,1,1,1,0,0,1,1,1,0,0,15,1
2024,SC,4202404,42015405,2,1,1,1,1,0,1,0,1,1,1,1,0,1,17,1
2024,SP,3543402,35024120,2,1,1,1,1,1,0,1,1,1,1,1,1,0,11,0
2024,SP,3543402,35903474,2,1,1,1,1,1,0,1,1,1,1,1,1,1,12,1
2024,SP,3550308,35924696,2,1,1,1,1,1,0,1,0,1,1,0,1,0,11,1
2024,SP,3550308,35000985,2,1,1,1,1,1,0,1,1,1,1,1,1,0,12,1
2024,SP,3522505,35921439,2,1,1,1,1,1,0,0,1,1,1,0,1,1,13,0
2024,SC,4202701,42081106,2,1,1,1,1,1,1,0,1,1,1,0,1,1,13,0
2024,BA,2911402,29354536,2,2,1,1,1,1,0,0,0,1,0,1,0,0,7,0
2024,SC,4209300,42030285,2,1,1,1,1,0,1,0,1,1,1,1,0,1,13,0
2024,PR,4125506,41601890,2,1,1,1,1,1,1,0,1,1,1,1,1,1,22,1
2024,MG,3143302,31081370,2,1,1,1,1,1,1,0,0,1,0,0,0,0,11,0
2024,RS,4306106,43049966,2,1,1,1,1,1,1,0,0,1,1,1,1,1,19,1
2024,SP,3516309,35923114,2,1,1,1,1,0,0,1,1,1,1,1,1,1,14,0
2024,MG,3156908,31159565,2,1,1,1,1,1,1,1,1,1,0,1,0,0,14,1
2024,MG,3106200,31002224,2,1,1,1,1,1,1,0,1,1,0,1,1,1,12,1
2024,SP,3520509,35018673,2,1,1,1,1,1,1,1,1,1,1,1,1,0,20,1
2024,SC,4209102,42021421,2,1,1,1,1,1,1,0,1,1,1,1,0,1,14,1
2024,RS,4316808,43121721,2,1,1,1,1,1,1,0,1,1,1,1,0,0,20,1
2024,PR,4106902,41130170,2,1,1,1,1,1,1,0,0,1,0,1,1,1,17,1
2024,MG,3133006,31172847,2,1,1,1,1,1,1,0,1,1,0,1,0,0,22,0
2024,MG,3106200,31001350,2,1,1,1,1,1,1,0,1,1,1,1,0,1,12,0
2024,PA,1501402,15573613,2,1,1,1,1,1,0,1,0,1,0,0,0,0,10,0
2024,MG,3123908,31193950,2,1,1,1,1,1,1,0,1,1,1,1,1,0,15,1
2024,MG,3136702,31068811,2,1,1,1,1,1,1,0,1,1,1,1,1,0,17,1
2024,SC,4207007,42013070,2,1,1,1,1,1,1,0,1,1,1,1,0,1,18,1
2024,RS,4300406,43011721,2,1,1,1,1,0,1,0,1,1,1,1,1,0,22,1
2024,PR,4105201,41120779,2,1,1,1,1,1,1,0,1,1,1,1,1,1,20,1
2024,MG,3112307,31023302,2,1,1,1,1,1,1,0,1,1,0,1,1,0,15,1
2024,MG,3118601,31368903,2,1,1,1,1,1,1,0,1,1,0,1,1,0,16,1
2024,PE,2605301,26003082,2,1,1,1,1,1,1,0,1,1,1,1,1,1,12,0
2024,PR,4122404,41033612,2,1,1,1,1,1,1,0,1,1,1,1,1,1,17,1
2024,SP,3550308,35909166,2,1,1,1,1,1,0,1,1,1,1,0,1,1,12,0
2024,SP,3523909,35920940,2,1,1,1,1,1,0,1,1,1,1,0,1,1,23,1
2024,MG,3168002,31082872,2,1,1,1,1,1,1,0,1,1,1,1,1,1,12,1
2024,SP,3550308,35904259,2,1,1,1,1,1,0,1,1,1,1,1,1,1,12,0
2024,PR,4108304,41076885,2,1,1,1,1,1,1,0,1,1,1,1,1,1,17,1
2024,SP,3529401,35007821,2,1,1,1,1,1,1,0,1,1,1,1,1,1,17,0
2024,PA,1501402,15148947,2,1,1,1,1,0,0,0,0,1,0,0,0,0,13,1
2024,SP,3526001,35031525,2,1,1,1,1,1,0,1,1,1,1,1,1,1,22,1
2024,SP,3550308,35001818,2,1,1,1,1,1,0,1,1,1,1,1,1,0,28,0
2024,MG,3151602,31159417,2,1,1,1,1,1,1,0,1,1,1,1,1,0,14,0
2024,SP,3547809,35008655,2,1,1,1,1,1,0,0,1,1,1,1,1,1,13,0
2024,MG,3148103,31199133,2,1,1,1,1,1,1,0,1,1,0,1,1,0,28,1
2024,SP,3553005,35034241,2,1,1,1,1,1,0,0,1,1,1,1,1,1,13,1
2024,SP,3550308,35924520,2,1,1,1,1,1,0,1,1,1,1,1,1,0,11,0
2024,SP,3550308,35434292,2,1,1,1,1,1,0,1,0,1,1,1,1,1,14,0
2024,SP,3550308,35925408,2,1,1,1,1,1,0,1,0,1,0,1,1,1,12,0
2024,PR,4107652,41134605,2,1,1,1,1,1,1,0,1,1,1,1,1,1,16,1
2024,SP,3529401,35007808,2,1,1,1,1,1,0,1,1,1,1,1,1,1,23,1
2024,SP,3550308,35037761,2,1,1,1,1,1,0,1,1,1,1,1,1,0,15,1
2024,SP,3550308,35907194,2,1,1,1,1,1,0,1,1,1,1,1,1,1,15,0
2024,RS,4316907,43123295,2,1,1,1,1,1,1,0,1,1,1,1,1,0,16,1
2024,SP,3530102,35029336,2,1,1,1,1,1,0,1,1,1,1,1,1,1,18,1
2024,SC,4201406,42076200,2,1,1,1,1,1,0,0,1,1,1,1,0,1,12,0
2024,RS,4314100,43098860,2,1,1,1,1,1,1,0,1,1,1,0,1,0,23,1
2024,MG,3170206,31167738,2,1,1,1,1,1,1,0,1,1,1,1,1,0,32,0
2024,SP,3550308,35000590,2,1,1,1,1,1,0,1,1,1,1,1,1,1,16,1
2024,MG,3128709,31137324,2,1,1,1,1,0,1,1,1,1,0,1,1,1,19,1
2024,MG,3136702,31068420,2,1,1,1,1,1,1,0,1,1,0,1,1,1,17,1
2024,SP,3550308,35040964,2,1,1,1,1,1,0,1,1,1,1,1,1,1,15,0
2024,SP,3550308,35002987,2,1,1,1,1,1,1,1,1,1,1,1,1,0,15,1
2024,SP,3529401,35412983,2,1,1,1,1,1,0,1,1,1,1,1,1,0,20,1
2024,SP,3518800,35048069,2,1,1,1,1,1,0,1,0,1,1,1,1,1,12,1
2024,MG,3120904,31140775,2,1,1,1,1,1,1,0,1,1,0,1,0,0,17,1
2024,SP,3548708,35009258,2,1,1,1,1,1,0,1,1,1,1,1,1,1,12,0
2024,SP,3550308,35902512,2,1,1,1,1,1,0,1,1,1,0,0,1,1,16,1
2024,SP,3550308,35415443,2,1,1,1,1,1,0,1,0,1,1,1,1,1,15,0
2024,PR,4113700,41031750,2,1,1,1,1,1,1,0,1,1,1,1,1,1,15,1
2024,SP,3516309,35288408,2,1,1,1,1,1,0,1,1,1,1,0,1,1,15,1
2024,MG,3124302,31080187,2,1,1,1,1,1,1,1,1,1,1,1,1,0,15,1
2024,RS,4300604,43013937,2,1,1,1,1,1,1,1,1,1,1,1,0,0,26,1
2024,SP,3550308,35925524,2,1,1,1,1,1,0,0,1,1,1,1,1,0,15,0
2024,MG,3106200,31001457,2,1,1,1,1,1,1,0,1,1,1,1,0,0,18,1
2024,MG,3168606,31147958,2,1,1,1,1,1,1,0,1,1,1,1,0,0,14,0
2024,SP,3550308,35046346,2,1,1,1,1,1,0,1,1,1,1,1,1,1,16,0
2024,PE,2600500,26044447,2,2,1,1,1,1,1,0,1,1,1,0,0,0,22,0
2024,SP,3506003,35049657,2,1,1,1,1,1,0,1,1,1,1,1,1,0,19,1
2024,MG,3121605,31023779,2,1,1,1,1,1,1,0,1,1,0,1,0,0,12,0
2024,PR,4108403,41086651,2,1,1,1,1,1,1,0,1,1,1,1,1,1,18,1
2024,RJ,3302858,33061165,2,1,1,1,1,1,1,1,1,1,1,1,1,0,22,1
2024,RJ,3304144,33061742,2,1,1,1,1,1,1,1,1,1,1,1,1,0,28,0
2024,SP,3513801,35921130,2,1,1,1,1,1,0,1,1,1,1,1,1,1,16,1
2024,SP,3518800,35046437,2,1,1,1,1,1,0,1,1,1,0,1,0,0,20,1
2024,MG,3142205,31098515,2,1,1,1,1,1,1,0,1,1,1,1,1,0,24,1
2024,MG,3146107,31338915,2,1,1,1,1,1,1,0,1,1,1,1,1,1,20,0
2024,MG,3170206,31167843,2,1,1,1,1,1,1,0,0,1,1,1,1,1,19,1
2024,SP,3543402,35023930,2,1,1,1,1,1,0,1,1,1,1,1,1,1,17,0
2024,SP,3550308,35035634,2,1,1,1,1,0,0,0,0,1,1,1,0,0,22,1
2024,MG,3148004,31353485,2,1,1,1,1,1,1,0,1,1,1,1,1,0,15,1
2024,SP,3530607,35910405,2,1,1,1,1,0,0,1,0,1,1,1,1,1,12,1
2024,AM,1302702,13107909,2,2,1,1,0,0,0,1,0,0,0,0,0,0,12,0
2024,DF,5300108,53002911,2,1,1,1,1,1,1,1,1,1,0,1,1,0,11,1
2024,DF,5300108,53004973,2,1,1,1,1,1,0,1,1,1,0,1,0,0,30,1
2024,GO,5200100,52043223,2,1,1,1,1,1,1,0,0,1,1,1,1,0,24,1
2024,RR,1400100,14320410,2,1,1,1,1,0,1,1,1,1,1,1,0,0,12,1
2024,MT,5108006,51014947,2,1,1,1,1,0,1,0,0,1,1,0,1,0,19,1
2024,AM,1302603,13246208,2,1,1,1,1,0,1,0,1,1,1,1,1,0,20,1
2024,AP,1600303,16004310,2,2,1,1,1,0,1,1,0,1,0,0,0,0,18,1
2024,DF,5300108,53006283,2,1,1,1,1,1,1,0,0,1,0,0,0,0,18,1
2024,DF,5300108,53006410,2,1,1,1,1,0,0,1,1,1,1,1,1,0,14,1
2024,DF,5300108,53009339,2,1,1,1,1,1,0,1,0,1,0,0,0,0,11,1
2024,SE,2800308,28018974,2,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
2024,TO,1702109,17005477,2,1,1,1,1,0,1,0,1,1,1,1,1,0,11,0
2024,RO,1100023,11006889,2,1,1,1,1,0,1,1,1,1,1,1,0,0,21,1
2024,DF,5300108,53004035,2,1,1,1,1,1,1,0,1,1,1,1,1,0,17,1
2024,TO,1718204,17026245,2,2,1,1,1,0,1,0,1,1,1,0,1,0,19,1
2024,DF,5300108,53008081,2,1,1,1,1,1,0,1,1,1,1,1,1,1,15,1
2024,AC,1200401,12011860,2,1,1,1,1,0,0,0,0,1,0,0,0,0,11,1
2024,MT,5107909,51016028,2,1,1,1,1,0,1,0,0,1,1,0,1,0,14,1
2024,MT,5108402,51043114,2,1,1,1,1,1,1,0,1,1,1,0,1,0,12,1
2024,AM,1302603,13030485,2,1,1,1,1,1,1,0,0,1,0,0,0,0,11,0
2024,DF,5300108,53005082,2,1,1,1,1,1,0,1,1,1,1,1,1,1,11,1
2024,MT,5106752,51026295,2,1,1,1,1,1,1,1,0,1,1,1,1,0,20,1
2024,MS,5002704,50006185,2,1,1,1,1,0,0,0,1,1,0,1,0,1,11,1
2024,DF,5300108,53005406,2,2,1,1,1,0,1,1,1,1,1,1,1,0,14,1
2024,AM,1300409,13000411,2,1,1,1,1,0,1,0,1,1,0,1,0,0,16,0
2024,DF,5300108,53004248,2,1,1,1,1,1,1,1,0,1,0,0,1,0,17,0
2024,DF,5300108,53006240,2,1,1,1,1,1,0,1,1,1,0,0,0,0,11,1
2024,MT,5106422,51090295,2,1,1,1,1,0,1,0,0,1,1,1,1,0,11,1
2024,AC,1200401,12013471,2,1,1,1,1,1,0,1,1,1,0,1,1,0,11,1
2024,SE,2804805,28020774,2,1,1,1,1,1,1,0,1,1,0,0,1,1,12,1
2024,RR,1400100,14001071,2,1,1,1,1,1,1,0,1,1,1,1,0,0,20,1
2024,DF,5300108,53007123,2,1,1,1,1,1,1,1,1,1,1,1,0,0,12,1
2024,SE,2800308,28031911,2,1,1,1,1,1,0,1,0,1,0,1,1,1,11,0
2024,MT,5107800,51042134,2,1,1,1,1,0,1,0,0,1,1,0,1,0,12,1
2024,RO,1100304,11033487,2,1,1,1,1,1,1,0,1,1,1,1,0,1,12,1
2024,AC,1200401,12028690,2,1,1,1,1,1,0,1,0,1,0,0,1,0,12,1
2024,MT,5100250,51090317,2,1,1,1,1,0,1,0,0,1,1,1,1,0,12,1
2024,DF,5300108,53002865,2,1,1,1,1,1,0,1,0,1,0,0,0,0,12,1
2024,RO,1100106,11006684,2,1,1,1,1,1,1,1,1,1,1,1,0,0,12,1
2024,AC,1200401,12049220,2,1,1,1,1,0,0,1,1,1,1,1,1,0,12,1
2024,AM,1302603,13027816,2,1,1,1,1,0,1,1,1,1,1,1,1,1,22,1
2024,DF,5300108,53007948,2,1,1,1,1,1,0,0,0,1,0,0,0,0,15,1
2024,AM,1302603,13030329,2,1,1,1,1,0,1,0,0,0,0,0,0,0,11,1
2024,GO,5200258,52086054,2,1,1,1,1,0,1,0,1,1,1,0,1,0,18,1
2024,AC,1200609,12006173,2,1,1,1,1,0,0,1,1,1,0,1,1,0,13,0
2024,TO,1713304,17015367,2,1,1,1,1,0,1,0,0,1,0,0,0,0,16,1
2024,AC,1200302,12004847,2,2,1,1,1,0,0,0,0,1,0,1,1,0,22,0
2024,DF,5300108,53005627,2,1,1,1,1,1,0,1,0,1,0,1,1,1,12,1
2024,ES,3205002,32037350,2,1,1,1,1,0,1,1,1,1,1,1,1,0,12,1
2024,MT,5103205,51005816,2,1,1,1,1,1,1,0,0,1,1,0,1,0,14,1
2024,AC,1200401,12013013,2,1,1,1,1,1,0,1,1,1,0,1,1,1,11,1
2024,DF,5300108,53048008,2,1,1,1,1,1,0,1,1,1,0,1,0,0,20,1
2024,DF,5300108,53008944,2,1,1,1,1,1,0,1,1,1,0,1,0,0,26,1
2024,DF,5300108,53008006,2,1,1,1,1,1,0,1,0,1,0,0,0,0,28,0
2024,GO,5211503,52088413,2,1,1,1,1,1,1,0,1,1,1,1,1,0,35,1
2024,DF,5300108,53014235,2,1,1,1,1,1,0,1,1,1,0,1,1,1,15,1
2024,RO,1101401,11010940,2,1,1,1,1,0,1,1,1,1,1,1,1,0,13,1
2024,AM,1301001,13096656,2,1,1,1,1,0,1,0,1,1,1,1,0,0,11,0
2024,AP,1600303,16006240,2,1,1,1,1,0,1,1,0,1,1,1,1,0,12,1
2024,MT,5107040,51047110,2,1,1,1,1,0,1,0,0,1,1,0,1,0,18,1
2024,RO,1100205,11000708,2,1,1,1,1,0,1,1,1,1,1,1,0,0,18,1
2024,RO,1100809,11004894,2,1,1,1,1,0,1,1,1,1,1,1,0,0,11,1
2024,AP,1600303,16003438,2,1,1,1,1,0,1,1,1,1,1,1,1,0,11,0
2024,AM,1300300,13019589,2,1,1,1,1,0,1,0,1,0,0,1,1,0,11,1
2024,RN,2402600,24052175,2,1,1,1,1,1,1,0,1,1,0,1,1,1,11,0
2024,AM,1302603,13304232,2,1,1,1,1,0,1,0,1,1,1,1,0,0,11,1
2024,AP,1600303,16002547,2,1,1,1,1,0,1,1,0,1,0,1,0,0,16,1
2024,AC,1200104,12016250,2,1,1,1,1,1,0,1,0,1,1,0,0,0,12,1
2024,GO,5212501,52076830,2,1,1,1,1,0,1,0,1,1,0,1,1,0,21,0
2024,RN,2408102,24060070,2,1,1,1,1,0,1,0,1,1,1,1,1,0,11,1
2024,RO,1100122,11015632,2,1,1,1,1,0,1,0,1,1,1,1,1,0,17,1
2024,AM,1302603,13029967,2,1,1,1,1,0,1,0,1,1,1,1,1,0,12,1
2024,DF,5300108,53002890,2,1,1,1,1,1,0,1,1,1,0,1,0,0,11,1
2024,MT,5105580,51060558,2,1,1,1,1,0,1,0,0,1,1,0,1,0,21,1
2024,MG,3151701,31173860,2,1,1,1,1,1,1,0,1,1,1,1,0,0,16,1
2024,AP,1600303,16002245,2,1,1,1,1,1,1,1,0,1,0,1,1,0,12,1
2024,MT,5103403,51040522,2,1,1,1,1,1,1,0,0,1,1,1,1,0,12,1
2024,DF,5300108,53047028,2,1,1,1,1,1,0,1,0,1,0,0,0,0,16,1
2024,DF,5300108,53005740,2,2,1,1,1,0,0,1,1,1,1,1,1,1,16,1
2024,GO,5200258,52090949,2,1,1,1,1,1,1,0,1,1,0,1,1,0,11,1
2024,PR,4110706,41113489,2,1,1,1,1,1,1,0,1,1,1,1,1,1,27,1
2024,SP,3503208,35903358,2,1,1,1,1,1,0,1,1,1,1,0,1,1,12,1
2024,MG,3143302,31081566,2,1,1,1,1,1,1,0,1,1,1,1,1,0,16,0
2024,MT,5102504,51045206,2,1,1,1,1,1,1,0,1,1,1,1,1,0,16,1
2024,SC,4220000,42013127,2,1,1,1,1,1,1,0,0,1,1,0,0,1,11,0
2024,SP,3513801,35923148,2,1,1,1,1,1,0,1,1,1,1,1,1,1,12,0
2024,MG,3136702,31068837,2,1,1,1,1,1,1,0,1,1,1,1,0,1,11,1
2024,SC,4209409,42093520,2,1,1,1,1,1,1,0,1,1,1,1,1,1,19,1
2024,SC,4202800,42008751,2,1,1,1,1,0,1,0,0,1,1,0,0,1,18,1
2024,AM,1302603,13027522,2,1,1,1,1,0,1,1,0,1,0,1,1,0,11,1
2024,SP,3550308,35908782,2,1,1,1,1,1,0,1,1,1,1,0,1,0,11,0
2024,RS,4314902,43106498,2,1,1,1,1,1,1,0,0,1,1,1,0,0,24,1
2024,PR,4119152,41135709,2,1,1,1,1,1,1,0,1,1,1,1,1,1,20,1
2024,SP,3510609,35009738,2,1,1,1,1,1,0,0,0,1,1,1,1,1,25,0
2024,PR,4106902,41129725,2,1,1,1,1,1,1,0,0,1,1,1,0,1,32,1
2024,RS,4305108,43174388,2,1,1,1,1,1,1,0,1,1,1,1,1,0,12,0
2024,PA,1501402,15580768,2,1,1,1,1,1,0,1,1,1,0,0,0,0,12,1
2024,RR,1400100,14320983,2,1,1,1,1,1,0,1,0,1,0,0,1,1,12,1
2024,SP,3549706,35019100,2,1,1,1,1,1,0,1,1,1,1,1,1,1,12,1
2024,RS,4316808,43121560,2,1,1,1,1,1,1,0,1,1,1,1,1,0,26,1
2024,MG,3131307,31191035,2,1,1,1,1,1,1,0,1,1,1,1,1,0,11,1
2024,BA,2910800,29096243,2,1,1,1,1,1,1,0,1,1,0,0,0,0,35,1
2024,SC,4209102,42020514,2,1,1,1,1,1,1,0,1,1,1,1,0,1,23,1
2024,SC,4217808,42024897,2,1,1,1,1,1,1,0,1,1,1,1,1,1,12,1
2024,PR,4119905,41062450,2,1,1,1,1,1,1,0,1,1,1,1,1,1,22,1
2024,SP,3550308,35924015,2,1,1,1,1,1,0,0,1,1,1,1,1,0,11,0
2024,PR,4126256,41148517,2,1,1,1,1,0,1,0,1,1,1,1,1,1,20,1
2024,SP,3518800,35908861,2,1,1,1,1,1,0,1,0,1,1,0,1,1,17,1
2024,MG,3101607,31170861,2,1,1,1,1,1,1,0,1,1,0,1,1,0,16,0
2024,SC,4203600,42044537,2,1,1,1,1,1,1,0,1,1,1,1,1,1,23,1
2024,SC,4208906,42091594,2,1,1,1,1,1,0,0,1,1,1,1,0,1,15,1
2024,PR,4118204,41141288,2,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1
2024,PR,4111209,41092694,2,1,1,1,1,1,1,0,1,1,1,1,1,1,11,1
2024,MG,3133303,31146897,2,1,1,1,1,1,1,0,1,1,1,1,1,1,17,0
2024,RS,4314902,43108350,2,1,1,1,1,1,1,0,0,1,1,1,1,0,12,1
2024,RS,4314902,43174345,2,1,1,1,1,1,0,0,1,1,1,1,1,0,18,0
2024,MG,3124104,31008931,2,1,1,1,1,1,1,0,1,1,1,1,0,0,11,0
2024,RS,4300604,43013805,2,1,1,1,1,1,1,0,0,1,1,1,1,1,11,0
2024,PR,4106902,41128516,2,1,1,1,1,1,1,0,1,1,1,1,1,1,23,0
2024,MG,3111309,31171581,2,1,1,1,1,1,1,0,0,1,0,1,1,1,11,0
2024,MG,3139409,31075141,2,1,1,1,1,1,1,0,0,1,0,0,0,0,11,0
2024,SC,4212205,42040930,2,1,1,1,1,1,1,0,1,1,1,1,1,1,27,1
2024,MG,3135100,31080624,2,1,1,1,1,1,1,0,1,1,0,1,1,0,11,1
2024,SP,3526902,35904016,2,1,1,1,1,1,0,1,1,1,1,1,1,0,15,1
2024,MG,3104205,31032077,2,1,1,1,1,1,1,0,1,1,0,0,0,0,12,0
2024,SP,3518800,35561009,2,1,1,1,1,1,0,1,1,1,1,1,0,0,11,0
2024,SP,3552809,35046565,2,1,1,1,1,1,0,1,1,1,1,1,1,0,22,1
2024,SP,3511409,35014527,2,1,1,1,1,1,0,1,1,1,1,1,1,1,23,1
2024,SP,3513801,35906621,2,1,1,1,1,1,0,1,0,1,1,1,1,0,11,0
2024,PR,4106902,41133161,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1
2024,RS,4303103,43029809,2,1,1,1,1,1,1,0,1,1,1,1,0,0,12,0
2024,PR,4108304,41378598,2,1,1,1,1,1,1,0,1,1,0,1,1,1,16,1
2024,SP,3516309,35050404,2,1,1,1,1,0,0,1,1,1,1,1,1,1,14,0
2024,SP,3550308,35003104,2,1,1,1,1,1,0,1,1,1,1,1,1,1,29,0
2024,SP,3550308,35924751,2,1,1,1,1,1,0,0,1,1,1,1,0,1,21,0
2024,SP,3552809,35049104,2,1,1,1,1,0,0,1,1,1,0,1,0,0,17,1
2024,SP,3529401,35007699,2,1,1,1,1,1,0,1,0,1,1,0,1,0,12,0
2024,SP,3529401,35041221,2,1,1,1,1,1,0,1,0,1,1,1,1,0,11,0
2024,SP,3556107,35028976,2,1,1,1,1,1,0,1,0,1,1,0,1,1,23,1
2024,SP,3510609,35041348,2,1,1,1,1,1,0,1,0,1,1,1,1,1,22,0
2024,PR,4101804,41158806,2,1,1,1,1,1,1,0,1,1,1,1,1,1,16,1
2024,SP,3518800,35925032,2,1,1,1,1,1,0,1,1,1,1,1,1,1,13,0
2024,MG,3106200,31000931,2,1,1,1,1,1,1,0,1,1,0,0,0,0,11,0
2024,SP,3552502,35007024,2,1,1,1,1,1,0,1,1,1,1,0,1,1,11,0
2024,SP,3549805,35907169,2,1,1,1,1,1,0,1,1,1,1,1,1,0,13,1
2024,AP,1600303,16002512,2,1,1,1,1,0,1,0,0,1,0,0,0,0,11,1
2024,SP,3552809,35010182,2,1,1,1,1,1,1,1,0,1,1,1,1,1,14,1
2024,SP,3526902,35581124,2,1,1,1,1,1,0,1,1,1,1,0,1,1,13,1
2024,MG,3136306,31108766,2,1,1,1,1,1,1,0,1,1,0,1,0,0,16,1
2024,SP,3550308,35906578,2,1,1,1,1,0,0,1,1,1,1,1,1,0,11,0
2024,SP,3550308,35925317,2,1,1,1,1,1,0,1,1,1,1,0,1,1,21,0
2024,SP,3550308,35037369,2,1,1,1,1,1,0,0,1,1,1,1,1,0,12,1
2024,PR,4119152,41135610,2,1,1,1,1,1,1,0,1,1,1,1,1,1,24,1
2024,SP,3518800,35913832,2,1,1,1,1,1,0,1,1,1,1,0,1,1,19,0
2024,SP,3550308,35906591,2,1,1,1,1,0,0,0,1,1,1,1,1,1,11,0
2024,SP,3550308,35000085,2,1,1,1,1,1,0,1,0,1,1,0,1,1,14,1
2024,SP,3550308,35002872,2,1,1,1,1,1,0,0,1,1,1,0,1,0,12,0
2024,MG,3151909,31020770,2,1,1,1,1,1,1,0,1,1,1,1,1,0,16,1
2024,SP,3550308,35043941,2,1,1,1,1,1,0,1,1,1,1,1,1,1,11,0
2024,RS,4314902,43105807,2,1,1,1,1,1,1,1,1,1,0,1,1,0,23,1
2024,SP,3523909,35924118,2,1,1,1,1,1,0,1,1,1,0,1,1,0,16,1
2024,SP,3552502,35048884,2,1,1,1,1,1,0,0,1,1,1,0,1,0,11,0
2024,MG,3151404,31035408,2,1,1,1,1,1,1,0,1,1,1,1,1,1,13,0
2024,MG,3170404,31109011,2,1,1,1,1,1,1,0,1,1,1,1,1,0,14,0
2024,SC,4211702,42007488,2,1,1,1,1,1,1,0,1,1,1,0,1,1,12,0
2024,PR,4113700,41029500,2,1,1,1,1,1,1,0,1,1,1,1,1,1,35,0
2024,MG,3117306,31316041,2,1,1,1,1,1,1,0,1,1,1,1,0,0,15,1
2024,RS,4307005,43057160,2,1,1,1,1,1,1,1,0,1,1,1,1,0,19,1
2024,MG,3152006,31141437,2,1,1,1,1,1,1,0,1,1,1,1,1,0,11,1
2024,SP,3550308,35916511,2,1,1,1,1,1,0,0,1,1,1,0,1,0,11,0
2024,PR,4106902,41130634,2,1,1,1,1,1,1,0,1,1,1,1,1,1,14,1
2024,SP,3510005,35033157,2,1,1,1,1,1,0,1,1,1,1,1,1,1,13,0
2024,SP,3525904,35039962,2,1,1,1,1,1,0,1,1,1,1,1,1,1,15,0
2024,SC,4202305,42002729,2,1,1,1,1,1,1,0,0,1,0,0,0,1,12,0
2024,MG,3135456,31330612,2,1,1,1,1,1,1,0,1,1,1,1,0,1,14,0
2024,MG,3136306,31108545,2,1,1,1,1,1,1,0,1,1,1,1,1,1,12,1
2024,RS,4309209,43069266,2,1,1,1,1,1,1,0,1,1,1,1,0,0,12,1
2024,PR,4113205,41121945,2,1,1,1,1,1,1,0,1,1,1,1,1,1,15,0
2024,SC,4205407,42001358,2,1,1,1,1,1,1,0,0,1,1,0,0,1,12,0
2024,PR,4107652,41378300,2,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1
2024,SP,3550308,35922250,2,1,1,1,1,1,0,1,1,1,1,0,1,0,15,1
2024,RS,4320008,43146155,2,1,1,1,1,1,1,0,1,1,1,1,0,0,13,1
2024,MG,3103405,31146129,2,1,1,1,1,1,1,0,1,1,0,1,1,0,13,1
2024,MG,3152006,31141445,2,1,1,1,1,1,1,0,1,1,1,1,1,1,11,0
2024,SP,3550308,35003219,2,1,1,1,1,1,0,1,1,1,1,1,1,0,12,1
