id_municipio,nu_rede,nu_serie,id_indicador_municipio,nome_uf,nome_regiao,ds_rede,qt_alunos_avaliados,qt_alunos_alfabetizados,qt_alunos_alfabetizados_corte,pc_indicador_alfabetizacao,pc_indicador_alfabetizacao_corte,vl_proficiencia_media,vl_proficiencia_mediana,ts_insercao,pc_taxa_alfabetizacao,pc_participacao_meta,pc_meta_2024,pc_meta_2025,pc_meta_2026,pc_meta_2027,pc_meta_2028,pc_meta_2029,pc_meta_2030,pc_meta_ano_corrente,vl_gap_meta_resultado,nu_ano,sigla_uf
5107792,2,2,-5404170750608496350,Mato Grosso,Centro-Oeste,Estadual,11,10,10,90.91,90.91,795.17,792.52,2026-08-20 01:27:09,90.91,,,,,,,,,,,2023,MT
5108808,3,2,-7988691521213599321,Mato Grosso,Centro-Oeste,Municipal,70,47,47,67.14,67.14,756.69,766.1,2026-08-20 01:27:09,68.02,94.59,69.95,71.81,73.6,75.32,76.96,78.52,80.0,,,2023,MT
1303007,2,2,5953624614305729055,Amazonas,Norte,Estadual,68,48,48,70.59,70.59,752.17,756.41,2026-08-20 01:27:09,73.21,,,,,,,,,,,2023,AM
1303601,3,2,1591450590749873750,Amazonas,Norte,Municipal,51,12,12,23.53,23.53,716.64,730.06,2026-08-20 01:27:09,26.71,73.91,33.91,41.95,50.43,58.89,66.86,73.96,80.0,,,2023,AM
1303809,2,2,3493584982244545001,Amazonas,Norte,Estadual,261,148,148,56.7,56.7,740.36,750.17,2026-08-20 01:27:09,57.21,,,,,,,,,,,2023,AM
1304104,3,2,2542725603811898703,Amazonas,Norte,Municipal,181,90,90,49.72,49.72,731.89,742.97,2026-08-20 01:27:09,49.27,88.29,54.31,59.27,64.05,68.56,72.75,76.57,80.0,,,2023,AM
1100023,3,2,-1164474680605277270,Rondônia,Norte,Municipal,1222,764,764,62.52,62.52,757.47,760.68,2026-08-20 01:27:09,62.3,89.79,65.22,68.02,70.71,73.25,75.65,77.9,80.0,,,2023,RO
1101005,3,2,-9185470870323202071,Rondônia,Norte,Municipal,126,94,94,74.6,74.6,770.56,779.61,2026-08-20 01:27:09,65.11,90.65,67.54,69.88,72.12,74.26,76.29,78.2,80.0,,,2023,RO
1101807,3,2,6674121916460045684,Rondônia,Norte,Municipal,74,45,45,60.81,60.81,758.84,762.9,2026-08-20 01:27:09,55.69,83.15,59.72,63.63,67.37,70.89,74.18,77.22,80.0,,,2023,RO
2702900,3,2,8186553928665615968,Alagoas,Nordeste,Municipal,422,149,149,35.31,35.31,721.82,726.15,2026-08-20 01:27:09,35.73,96.35,42.43,49.42,56.43,63.19,69.48,75.11,80.0,,,2023,AL
2706109,3,2,-6447288956624793241,Alagoas,Nordeste,Municipal,102,21,21,20.59,20.59,697.91,698.82,2026-08-20 01:27:09,20.41,94.44,27.52,35.99,45.43,55.2,64.6,72.98,80.0,,,2023,AL
2706208,3,2,4418849420174082622,Alagoas,Nordeste,Municipal,56,19,19,33.93,33.93,718.26,715.64,2026-08-20 01:27:09,33.73,87.5,40.59,47.84,55.19,62.31,68.94,74.87,80.0,,,2023,AL
2701100,3,2,-5751183298958833506,Alagoas,Nordeste,Municipal,114,86,86,75.44,75.44,759.76,772.91,2026-08-20 01:27:09,76.44,96.61,76.97,77.5,78.02,78.53,79.03,79.52,80.0,,,2023,AL
2706901,3,2,-3826322262922497941,Alagoas,Nordeste,Municipal,552,209,209,37.86,37.86,725.5,727.69,2026-08-20 01:27:09,37.59,96.0,44.11,50.85,57.55,63.99,69.96,75.32,80.0,,,2023,AL
2709103,3,2,-4300923810733379633,Alagoas,Nordeste,Municipal,249,114,114,45.78,45.78,724.95,738.57,2026-08-20 01:27:09,44.02,91.54,49.8,55.59,61.23,66.58,71.54,76.02,80.0,,,2023,AL
5100250,2,2,7669653105518753297,Mato Grosso,Centro-Oeste,Estadual,52,20,20,38.46,38.46,723.78,710.75,2026-08-20 01:27:09,37.56,,,,,,,,,,,2023,MT
5104526,3,2,5611123980826466200,Mato Grosso,Centro-Oeste,Municipal,161,99,99,61.49,61.49,752.87,759.19,2026-08-20 01:27:09,61.83,90.96,64.83,67.71,70.47,73.08,75.55,77.85,80.0,,,2023,MT
5107198,3,2,-589666830239772212,Mato Grosso,Centro-Oeste,Municipal,49,24,24,48.98,48.98,743.82,742.97,2026-08-20 01:27:09,48.96,92.45,54.05,59.06,63.88,68.45,72.68,76.54,80.0,,,2023,MT
2704708,3,2,-4078814924620489611,Alagoas,Nordeste,Municipal,845,349,350,41.3,41.42,726.88,730.31,2026-08-20 01:27:09,40.6,93.16,46.8,53.1,59.31,65.23,70.71,75.66,80.0,,,2023,AL
2705408,3,2,2366439691084619384,Alagoas,Nordeste,Municipal,114,41,41,35.96,35.96,724.23,720.23,2026-08-20 01:27:09,35.28,97.44,42.02,49.07,56.15,63.0,69.36,75.06,80.0,,,2023,AL
2709152,3,2,6500161934984927298,Alagoas,Nordeste,Municipal,430,233,233,54.19,54.19,742.08,749.49,2026-08-20 01:27:09,52.48,89.21,57.03,61.47,65.72,69.74,73.47,76.9,80.0,,,2023,AL
2701357,3,2,6042091917021281089,Alagoas,Nordeste,Municipal,74,31,31,41.89,41.89,736.97,725.79,2026-08-20 01:27:09,41.23,89.16,47.36,53.57,59.67,65.48,70.87,75.72,80.0,,,2023,AL
2703403,3,2,4937328240403198340,Alagoas,Nordeste,Municipal,78,30,30,38.46,38.46,732.43,736.95,2026-08-20 01:27:09,38.18,93.98,44.64,51.3,57.9,64.24,70.11,75.39,80.0,,,2023,AL
2705705,3,2,8480228398789184268,Alagoas,Nordeste,Municipal,248,101,101,40.73,40.73,724.54,728.73,2026-08-20 01:27:09,40.12,96.5,46.38,52.75,59.03,65.03,70.59,75.6,80.0,,,2023,AL
2701803,3,2,-8743607442411359804,Alagoas,Nordeste,Municipal,175,76,76,43.43,43.43,721.69,733.28,2026-08-20 01:27:09,43.52,97.77,49.37,55.23,60.95,66.38,71.42,75.97,80.0,,,2023,AL
2704906,3,2,-2437693123431877135,Alagoas,Nordeste,Municipal,39,23,23,58.97,58.97,740.96,750.42,2026-08-20 01:27:09,58.97,100.0,62.46,65.82,69.03,72.06,74.91,77.56,80.0,,,2023,AL
2707008,3,2,-7612995843741048469,Alagoas,Nordeste,Municipal,31,9,9,29.03,29.03,718.45,722.05,2026-08-20 01:27:09,29.05,96.88,36.18,43.99,52.1,60.1,67.59,74.28,80.0,,,2023,AL
2800308,3,2,-6716765750534359013,Sergipe,Nordeste,Municipal,2583,767,767,29.69,29.69,712.67,712.12,2026-08-20 01:27:09,29.69,88.95,36.8,44.53,52.54,60.41,67.78,74.37,80.0,,,2023,SE
2802205,3,2,-5753615535778335938,Sergipe,Nordeste,Municipal,71,21,21,29.58,29.58,710.38,715.23,2026-08-20 01:27:09,29.58,92.21,36.69,44.44,52.46,60.36,67.75,74.35,80.0,,,2023,SE
2804409,3,2,-7118457827040159002,Sergipe,Nordeste,Municipal,170,36,36,21.18,21.18,700.99,695.16,2026-08-20 01:27:09,21.18,89.01,28.33,36.76,46.09,55.7,64.9,73.12,80.0,,,2023,SE
1300201,3,2,5048613841099479015,Amazonas,Norte,Municipal,164,138,138,84.15,84.15,765.98,764.01,2026-08-20 01:27:09,84.07,91.11,58.48,62.63,66.6,70.36,73.85,77.07,80.0,58.48,25.59,2024,AM
1304104,3,2,6634221359615142822,Amazonas,Norte,Municipal,184,96,96,52.17,52.17,736.31,744.46,2026-08-20 01:27:09,51.81,89.76,54.31,59.27,64.05,68.56,72.75,76.57,80.0,54.31,-2.5,2024,AM
1302306,3,2,-905508889712031334,Amazonas,Norte,Municipal,286,88,88,30.77,30.77,720.56,724.79,2026-08-20 01:27:09,30.91,85.12,43.26,50.12,56.98,63.59,69.71,75.21,80.0,43.26,-12.35,2024,AM
1303502,3,2,-7256921750877968794,Amazonas,Norte,Municipal,207,102,102,49.28,49.28,733.76,742.8,2026-08-20 01:27:09,48.43,88.46,45.33,51.88,58.35,64.56,70.3,75.47,80.0,45.33,3.1,2024,AM
1303304,3,2,737285397787492617,Amazonas,Norte,Municipal,121,59,59,48.76,48.76,734.76,742.3,2026-08-20 01:27:09,50.99,75.62,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,-29.01,2024,AM
1303700,3,2,-3809091870799828192,Amazonas,Norte,Municipal,487,189,189,38.81,38.81,728.65,735.84,2026-08-20 01:27:09,37.94,91.03,63.05,66.29,69.39,72.32,75.07,77.63,80.0,63.05,-25.11,2024,AM
1709005,3,2,3766098555883931034,Tocantins,Norte,Municipal,127,49,49,38.58,38.58,735.65,726.53,2026-08-20 01:27:09,38.49,77.44,18.74,27.07,37.38,48.99,60.71,71.32,80.0,18.74,19.75,2024,TO
1713601,3,2,-372777884797199867,Tocantins,Norte,Municipal,64,13,13,20.31,20.31,719.41,718.48,2026-08-20 01:27:09,19.71,81.01,71.56,73.1,74.6,76.03,77.41,78.73,80.0,71.56,-51.85,2024,TO
5200829,3,2,8480378427693780189,Goiás,Centro-Oeste,Municipal,34,28,28,82.35,82.35,761.29,767.89,2026-08-20 01:27:09,84.23,80.95,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,GO
5203500,3,2,5125011039322948077,Goiás,Centro-Oeste,Municipal,301,228,228,75.75,75.75,765.33,765.55,2026-08-20 01:27:09,75.75,90.94,76.39,77.02,77.64,78.25,78.85,79.43,80.0,,,2023,GO
5219902,3,2,-1706393689770445574,Goiás,Centro-Oeste,Municipal,81,48,48,59.26,59.26,746.18,754.88,2026-08-20 01:27:09,58.94,94.19,62.43,65.8,69.01,72.05,74.9,77.55,80.0,,,2023,GO
2802304,3,2,-871521019582790119,Sergipe,Nordeste,Municipal,78,15,15,19.23,19.23,702.51,709.51,2026-08-20 01:27:09,19.23,81.25,26.27,34.77,44.38,54.42,64.11,72.77,80.0,,,2023,SE
2802700,2,2,-3948495021743503343,Sergipe,Nordeste,Estadual,19,6,6,31.58,31.58,721.52,720.48,2026-08-20 01:27:09,31.58,,,,,,,,,,,2023,SE
2804201,3,2,1664569771675896147,Sergipe,Nordeste,Municipal,109,27,27,24.77,24.77,697.33,696.22,2026-08-20 01:27:09,24.77,90.08,31.99,40.19,48.98,57.84,66.21,73.68,80.0,,,2023,SE
2804607,2,2,-6947807990838006644,Sergipe,Nordeste,Estadual,28,13,13,46.43,46.43,718.89,733.32,2026-08-20 01:27:09,46.43,,,,,,,,,,,2023,SE
1704105,3,2,5783479900033962242,Tocantins,Norte,Municipal,30,20,20,66.67,66.67,751.13,751.69,2026-08-20 01:27:09,66.67,88.24,30.54,38.85,47.86,57.01,65.71,73.46,80.0,30.54,36.13,2024,TO
1706001,3,2,8666582471393632083,Tocantins,Norte,Municipal,74,36,36,48.65,48.65,740.26,740.46,2026-08-20 01:27:09,49.04,82.22,53.39,58.52,63.47,68.16,72.5,76.46,80.0,53.39,-4.35,2024,TO
1701051,3,2,-354737826419012487,Tocantins,Norte,Municipal,34,20,20,58.82,58.82,751.13,752.29,2026-08-20 01:27:09,59.12,91.89,46.41,52.78,59.05,65.05,70.6,75.61,80.0,46.41,12.71,2024,TO
1703909,3,2,-936408180577144589,Tocantins,Norte,Municipal,60,19,19,31.67,31.67,720.8,722.6,2026-08-20 01:27:09,31.53,81.08,23.89,32.42,42.3,52.84,63.13,72.35,80.0,23.89,7.64,2024,TO
1702158,3,2,4653190305849512767,Tocantins,Norte,Municipal,63,24,24,38.1,38.1,729.75,730.04,2026-08-20 01:27:09,37.81,91.3,44.23,50.95,57.63,64.04,69.99,75.34,80.0,44.23,-6.42,2024,TO
1721208,3,2,5969469982037521262,Tocantins,Norte,Municipal,218,78,78,35.78,35.78,727.71,723.61,2026-08-20 01:27:09,35.44,90.08,41.22,48.38,55.61,62.61,69.12,74.95,80.0,41.22,-5.78,2024,TO
5212006,3,2,6417514000190369447,Goiás,Centro-Oeste,Municipal,31,30,30,96.77,96.77,779.93,773.44,2026-08-20 01:27:09,97.43,88.57,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,GO
5219258,3,2,-7070197441109327492,Goiás,Centro-Oeste,Municipal,76,59,59,77.63,77.63,763.84,769.46,2026-08-20 01:27:09,76.89,91.57,77.35,77.81,78.26,78.71,79.14,79.58,80.0,,,2023,GO
5221403,3,2,-1434227319060347251,Goiás,Centro-Oeste,Municipal,1645,1094,1094,66.5,66.5,752.89,758.89,2026-08-20 01:27:09,66.34,89.85,68.56,70.7,72.75,74.71,76.57,78.33,80.0,,,2023,GO
1101450,3,2,542412752425401138,Rondônia,Norte,Municipal,59,41,41,69.49,69.49,750.75,759.0,2026-08-20 01:27:09,70.6,92.19,64.17,67.19,70.07,72.8,75.37,77.77,80.0,64.17,6.43,2024,RO
1101500,3,2,2807211656089334774,Rondônia,Norte,Municipal,186,123,123,66.13,66.13,746.28,749.91,2026-08-20 01:27:09,66.06,93.47,65.81,68.5,71.07,73.51,75.81,77.98,80.0,65.81,0.25,2024,RO
1100031,3,2,-4856221623731844533,Rondônia,Norte,Municipal,75,57,57,76.0,76.0,759.86,762.03,2026-08-20 01:27:09,75.88,92.59,70.85,72.53,74.15,75.71,77.21,78.64,80.0,70.85,5.03,2024,RO
1100304,3,2,-6189785804326085665,Rondônia,Norte,Municipal,1319,949,949,71.95,71.95,753.92,759.71,2026-08-20 01:27:09,71.66,86.27,67.96,70.22,72.38,74.44,76.4,78.26,80.0,67.96,3.7,2024,RO
1101203,3,2,70672524531163073,Rondônia,Norte,Municipal,82,57,57,69.51,69.51,752.07,754.96,2026-08-20 01:27:09,69.17,94.25,73.67,74.81,75.92,76.99,78.03,79.03,80.0,73.67,-4.5,2024,RO
1101484,3,2,3246528458103298625,Rondônia,Norte,Municipal,53,41,41,77.36,77.36,760.06,760.35,2026-08-20 01:27:09,78.36,82.81,57.76,62.05,66.16,70.05,73.66,76.98,80.0,57.76,20.6,2024,RO
1501105,3,2,-8108505166170432011,Pará,Norte,Municipal,244,116,116,47.54,47.54,734.48,741.74,2026-08-20 01:27:09,46.7,86.83,52.12,57.48,62.68,67.6,72.16,76.3,80.0,,,2023,PA
1501402,3,2,-6144020273761335054,Pará,Norte,Municipal,4394,2144,2145,48.79,48.82,731.22,741.83,2026-08-20 01:27:09,48.22,74.16,53.42,58.55,63.49,68.17,72.51,76.46,80.0,,,2023,PA
1508050,3,2,-5355858740523929089,Pará,Norte,Municipal,200,140,140,70.0,70.0,752.61,760.1,2026-08-20 01:27:09,70.84,78.43,72.29,73.69,75.05,76.36,77.62,78.84,80.0,,,2023,PA
5002704,2,2,6832998614646469059,Mato Grosso do Sul,Centro-Oeste,Estadual,76,9,9,11.84,11.84,687.16,682.3,2026-08-20 01:27:09,11.54,,,,,,,,,,,2023,MS
5004809,2,2,7409677008845681929,Mato Grosso do Sul,Centro-Oeste,Estadual,31,19,19,61.29,61.29,748.61,750.24,2026-08-20 01:27:09,61.29,,,,,,,,,,,2023,MS
5007935,3,2,-986088680819460956,Mato Grosso do Sul,Centro-Oeste,Municipal,199,95,95,47.74,47.74,735.09,734.49,2026-08-20 01:27:09,47.5,95.67,52.8,58.04,63.11,67.9,72.34,76.39,80.0,,,2023,MS
1504406,3,2,-2303242345876551834,Pará,Norte,Municipal,216,62,62,28.7,28.7,712.61,725.47,2026-08-20 01:27:09,28.74,81.51,35.89,43.72,51.88,59.94,67.5,74.24,80.0,,,2023,PA
1505437,3,2,-664897110848013186,Pará,Norte,Municipal,416,203,203,48.8,48.8,731.2,742.19,2026-08-20 01:27:09,48.68,76.47,53.81,58.86,63.74,68.34,72.61,76.51,80.0,,,2023,PA
1506187,3,2,1965073593015925918,Pará,Norte,Municipal,414,254,254,61.35,61.35,742.8,750.5,2026-08-20 01:27:09,60.17,83.3,63.45,66.61,69.63,72.49,75.18,77.68,80.0,,,2023,PA
1500602,3,2,4208309939608010195,Pará,Norte,Municipal,1442,675,675,46.81,46.81,730.74,740.39,2026-08-20 01:27:09,46.67,78.24,52.09,57.46,62.67,67.59,72.15,76.3,80.0,,,2023,PA
1501600,3,2,923638363356154817,Pará,Norte,Municipal,104,40,40,38.46,38.46,731.04,728.82,2026-08-20 01:27:09,37.01,73.24,43.59,50.41,57.21,63.74,69.81,75.26,80.0,,,2023,PA
1505064,3,2,5506597691702295467,Pará,Norte,Municipal,776,436,436,56.19,56.19,737.55,747.03,2026-08-20 01:27:09,55.6,84.26,59.65,63.57,67.32,70.86,74.16,77.21,80.0,,,2023,PA
1300508,3,2,7587473278611638712,Amazonas,Norte,Municipal,297,74,74,24.92,24.92,709.57,713.94,2026-08-20 01:27:09,24.4,89.19,36.81,44.54,52.54,60.42,67.79,74.37,80.0,36.81,-12.41,2024,AM
1302009,3,2,257449254493406669,Amazonas,Norte,Municipal,51,17,17,33.33,33.33,727.73,730.9,2026-08-20 01:27:09,36.03,,,,,,,,,,,2024,AM
1303007,2,2,-171340779793081795,Amazonas,Norte,Estadual,52,33,33,63.46,63.46,742.41,760.03,2026-08-20 01:27:09,63.46,,,,,,,,,,,2024,AM
1500503,3,2,-7582108969865365848,Pará,Norte,Municipal,401,127,127,31.67,31.67,716.24,715.54,2026-08-20 01:27:09,30.68,76.67,37.74,45.36,53.2,60.89,68.08,74.49,80.0,,,2023,PA
1506906,3,2,6340235775470476322,Pará,Norte,Municipal,47,25,25,53.19,53.19,739.58,743.92,2026-08-20 01:27:09,52.16,90.38,56.76,61.25,65.56,69.62,73.4,76.86,80.0,,,2023,PA
1508209,3,2,-3867520899835610605,Pará,Norte,Municipal,416,125,125,30.05,30.05,715.28,723.35,2026-08-20 01:27:09,29.77,76.89,36.87,44.6,52.59,60.45,67.81,74.38,80.0,,,2023,PA
1300029,3,2,345694520680239261,Amazonas,Norte,Municipal,148,83,83,56.08,56.08,737.71,748.98,2026-08-20 01:27:09,58.47,89.7,46.19,52.59,58.91,64.95,70.54,75.58,80.0,46.19,12.28,2024,AM
1301951,2,2,1784940961339845268,Amazonas,Norte,Estadual,15,13,13,86.67,86.67,761.43,771.16,2026-08-20 01:27:09,86.67,,,,,,,,,,,2024,AM
1304260,2,2,-2294520836692676230,Amazonas,Norte,Estadual,55,21,21,38.18,38.18,731.04,737.07,2026-08-20 01:27:09,37.98,,,,,,,,,,,2024,AM
5100508,2,2,1175385168864453967,Mato Grosso,Centro-Oeste,Estadual,10,10,10,100.0,100.0,796.77,799.16,2026-08-20 01:27:09,100.0,,,,,,,,,,,2023,MT
5103957,3,2,-998786084538403097,Mato Grosso,Centro-Oeste,Municipal,34,31,31,91.18,91.18,779.54,779.81,2026-08-20 01:27:09,90.57,97.14,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,MT
5105150,2,2,-2782584004400668791,Mato Grosso,Centro-Oeste,Estadual,17,5,5,29.41,29.41,706.05,679.31,2026-08-20 01:27:09,29.41,,,,,,,,,,,2023,MT
5107776,2,2,-5088429488978357860,Mato Grosso,Centro-Oeste,Estadual,58,24,24,41.38,41.38,725.12,732.35,2026-08-20 01:27:09,41.91,,,,,,,,,,,2023,MT
1700350,3,2,389892953291831175,Tocantins,Norte,Municipal,27,26,26,96.3,96.3,789.41,789.9,2026-08-20 01:27:09,95.52,77.14,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,TO
1702158,3,2,7227888023465893055,Tocantins,Norte,Municipal,68,27,27,39.71,39.71,727.46,728.52,2026-08-20 01:27:09,37.72,89.47,44.23,50.95,57.63,64.04,69.99,75.34,80.0,,,2023,TO
1720937,3,2,-6806716884342227309,Tocantins,Norte,Municipal,25,14,14,56.0,56.0,754.04,749.94,2026-08-20 01:27:09,55.85,78.13,59.86,63.74,67.45,70.95,74.22,77.24,80.0,,,2023,TO
1503903,3,2,105599076675431748,Pará,Norte,Municipal,762,389,389,51.05,51.05,739.28,744.05,2026-08-20 01:27:09,51.0,86.49,54.21,59.19,63.98,68.52,72.72,76.56,80.0,54.21,-3.21,2024,PA
1507755,3,2,4428517203300865674,Pará,Norte,Municipal,84,59,59,70.24,70.24,756.53,761.02,2026-08-20 01:27:09,71.84,84.85,79.9,79.91,79.93,79.95,79.97,79.98,80.0,79.9,-8.06,2024,PA
5002100,3,2,5344036046692077067,Mato Grosso do Sul,Centro-Oeste,Municipal,312,137,137,43.91,43.91,731.67,735.61,2026-08-20 01:27:09,43.77,85.25,49.58,55.41,61.09,66.48,71.48,76.0,80.0,,,2023,MS
5005004,3,2,-1624350429031350173,Mato Grosso do Sul,Centro-Oeste,Municipal,337,121,121,35.91,35.91,720.87,722.64,2026-08-20 01:27:09,35.28,83.83,42.02,49.07,56.15,63.0,69.36,75.06,80.0,,,2023,MS
1505403,3,2,5656715023291624850,Pará,Norte,Municipal,129,73,73,56.59,56.59,738.85,746.66,2026-08-20 01:27:09,56.24,89.58,53.68,58.75,63.65,68.28,72.58,76.49,80.0,53.68,2.56,2024,PA
1508357,3,2,2767271351327236369,Pará,Norte,Municipal,263,183,183,69.58,69.58,749.53,757.39,2026-08-20 01:27:09,70.18,87.96,63.83,66.91,69.86,72.65,75.28,77.73,80.0,63.83,6.35,2024,PA
1500503,3,2,8645495090147652917,Pará,Norte,Municipal,355,139,139,39.15,39.15,726.85,733.98,2026-08-20 01:27:09,38.92,82.37,37.74,45.36,53.2,60.89,68.08,74.49,80.0,37.74,1.18,2024,PA
1500701,3,2,-1010966358739549278,Pará,Norte,Municipal,339,116,116,34.22,34.22,719.82,723.44,2026-08-20 01:27:09,33.83,82.68,34.01,42.04,50.51,58.95,66.89,73.98,80.0,34.01,-0.18,2024,PA
5002951,3,2,5708495702999571147,Mato Grosso do Sul,Centro-Oeste,Municipal,476,207,207,43.49,43.49,732.82,736.34,2026-08-20 01:27:09,43.31,94.26,49.18,55.08,60.83,66.3,71.37,75.95,80.0,,,2023,MS
5007950,3,2,3959049774278926070,Mato Grosso do Sul,Centro-Oeste,Municipal,185,96,96,51.89,51.89,741.61,745.23,2026-08-20 01:27:09,51.61,78.39,56.3,60.88,65.27,69.42,73.27,76.81,80.0,,,2023,MS
1500107,3,2,-2159499019570255214,Pará,Norte,Municipal,1270,464,464,36.54,36.54,722.88,732.21,2026-08-20 01:27:09,35.85,85.52,46.03,52.46,58.81,64.88,70.5,75.56,80.0,46.03,-10.18,2024,PA
1503093,3,2,-8073464302257660104,Pará,Norte,Municipal,300,131,131,43.67,43.67,730.01,739.34,2026-08-20 01:27:09,42.29,85.23,51.56,57.03,62.33,67.36,72.01,76.24,80.0,51.56,-9.27,2024,PA
1502905,3,2,7094101348194175505,Pará,Norte,Municipal,315,107,107,33.97,33.97,720.65,731.19,2026-08-20 01:27:09,33.48,83.11,37.86,45.47,53.29,60.96,68.12,74.51,80.0,37.86,-4.38,2024,PA
1504950,3,2,-7196446224957815720,Pará,Norte,Municipal,218,108,108,49.54,49.54,731.61,742.76,2026-08-20 01:27:09,50.02,87.2,42.35,49.35,56.38,63.16,69.45,75.1,80.0,42.35,7.67,2024,PA
5006200,3,2,601943960945063944,Mato Grosso do Sul,Centro-Oeste,Municipal,678,397,397,58.55,58.55,752.7,754.85,2026-08-20 01:27:09,58.38,93.78,61.97,65.43,68.73,71.85,74.78,77.5,80.0,,,2023,MS
5007109,3,2,7461727880757524331,Mato Grosso do Sul,Centro-Oeste,Municipal,425,146,146,34.35,34.35,722.33,720.87,2026-08-20 01:27:09,34.35,87.81,41.16,48.34,55.58,62.59,69.11,74.95,80.0,,,2023,MS
5002704,3,2,-7528557314643241225,Mato Grosso do Sul,Centro-Oeste,Municipal,9345,3938,3938,42.14,42.14,728.56,731.18,2026-08-20 01:27:09,41.61,83.99,47.69,53.84,59.88,65.63,70.96,75.77,80.0,,,2023,MS
5004502,3,2,841455750306326494,Mato Grosso do Sul,Centro-Oeste,Municipal,224,156,156,69.64,69.64,761.49,766.96,2026-08-20 01:27:09,69.03,91.8,70.79,72.48,74.12,75.69,77.19,78.63,80.0,,,2023,MS
1501501,3,2,-1495067231525737096,Pará,Norte,Municipal,1017,663,663,65.19,65.19,746.39,754.33,2026-08-20 01:27:09,65.29,92.2,63.8,66.89,69.84,72.64,75.27,77.72,80.0,63.8,1.49,2024,PA
1503705,3,2,-3041303630187470926,Pará,Norte,Municipal,486,217,217,44.65,44.65,732.92,738.37,2026-08-20 01:27:09,44.08,86.65,48.62,54.62,60.48,66.05,71.21,75.88,80.0,48.62,-4.54,2024,PA
2205607,3,2,-1125347515084331383,Piauí,Nordeste,Municipal,51,50,50,98.04,98.04,813.95,820.97,2026-08-20 01:27:09,97.9,91.07,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,PI
2206696,3,2,4657175702712877485,Piauí,Nordeste,Municipal,75,48,48,64.0,64.0,753.1,762.12,2026-08-20 01:27:09,66.93,91.46,69.05,71.09,73.05,74.92,76.7,78.4,80.0,,,2023,PI
2210391,3,2,2064555640530750678,Piauí,Nordeste,Municipal,25,14,14,56.0,56.0,752.7,752.7,2026-08-20 01:27:09,55.79,96.15,59.81,63.7,67.42,70.93,74.21,77.23,80.0,,,2023,PI
1100122,3,2,4580078430062481765,Rondônia,Norte,Municipal,814,663,663,81.45,81.45,780.79,787.32,2026-08-20 01:27:09,81.83,87.62,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,2023,RO
1100346,3,2,-7282123053397621997,Rondônia,Norte,Municipal,84,25,25,29.76,29.76,721.26,719.8,2026-08-20 01:27:09,29.2,88.42,36.33,44.11,52.2,60.17,67.64,74.3,80.0,,,2023,RO
1100452,3,2,5509723220706884787,Rondônia,Norte,Municipal,433,219,219,50.58,50.58,742.83,743.71,2026-08-20 01:27:09,49.82,88.01,54.78,59.65,64.34,68.76,72.87,76.62,80.0,,,2023,RO
1300029,2,2,2770194995608413531,Amazonas,Norte,Estadual,61,38,38,62.3,62.3,745.03,752.25,2026-08-20 01:27:09,64.21,,,,,,,,,,,2023,AM
1300300,2,2,4219446852417239104,Amazonas,Norte,Estadual,250,134,134,53.6,53.6,738.78,745.11,2026-08-20 01:27:09,51.31,,,,,,,,,,,2023,AM
1302108,3,2,-3063265323373047705,Amazonas,Norte,Municipal,146,113,113,77.4,77.4,763.25,770.59,2026-08-20 01:27:09,77.3,74.49,77.7,78.1,78.49,78.87,79.25,79.63,80.0,,,2023,AM
1302603,2,2,-2865272557123106487,Amazonas,Norte,Estadual,5042,3220,3220,63.86,63.86,747.34,754.78,2026-08-20 01:27:09,62.98,,,,,,,,,,,2023,AM
1304005,2,2,4050554936187299387,Amazonas,Norte,Estadual,15,14,14,93.33,93.33,777.42,773.19,2026-08-20 01:27:09,93.33,,,,,,,,,,,2023,AM
2204402,3,2,4455223478256689946,Piauí,Nordeste,Municipal,121,38,38,31.4,31.4,720.88,729.81,2026-08-20 01:27:09,31.29,96.8,38.32,45.87,53.61,61.18,68.25,74.57,80.0,,,2023,PI
2206803,3,2,96938392626853323,Piauí,Nordeste,Municipal,130,85,85,65.38,65.38,761.84,763.04,2026-08-20 01:27:09,64.19,84.97,66.78,69.27,71.66,73.93,76.08,78.1,80.0,,,2023,PI
2211308,3,2,-7776926430172486147,Piauí,Nordeste,Municipal,137,70,70,51.09,51.09,735.32,747.05,2026-08-20 01:27:09,51.94,95.8,56.58,61.1,65.44,69.54,73.35,76.84,80.0,,,2023,PI
3202256,3,2,-501113969671668390,Espírito Santo,Sudeste,Municipal,54,35,35,64.81,64.81,743.51,753.17,2026-08-20 01:27:09,64.12,96.43,66.72,69.23,71.62,73.9,76.06,78.09,80.0,,,2023,ES
3202603,3,2,-8083284856104730077,Espírito Santo,Sudeste,Municipal,119,90,90,75.63,75.63,758.07,763.43,2026-08-20 01:27:09,76.34,82.07,76.89,77.43,77.96,78.49,79.0,79.5,80.0,,,2023,ES
