id_resultado_municipio,id_municipio,nome_uf,nome_regiao,nu_serie,nu_rede,ds_rede,pc_taxa_alfabetizacao,vl_media_portugues,pc_aluno_nivel_0,pc_aluno_nivel_1,pc_aluno_nivel_2,pc_aluno_nivel_3,pc_aluno_nivel_4,pc_aluno_nivel_5,pc_aluno_nivel_6,pc_aluno_nivel_7,pc_aluno_nivel_8,pc_participacao_meta,pc_meta_2024,pc_meta_2025,pc_meta_2026,pc_meta_2027,pc_meta_2028,pc_meta_2029,pc_meta_2030,ts_insercao,nu_ano,sigla_uf
-8228324134724372708,2905206,Bahia,Nordeste,2,5,Pública,49.15,734.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,BA
-6571529453897814442,2932903,Bahia,Nordeste,2,5,Pública,31.04,716.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,BA
6717773346694182807,2931608,Bahia,Nordeste,2,3,Municipal,47.32,729.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.02,52.65,57.92,63.01,67.83,72.3,76.37,80.0,2026-08-20 01:27:09,2023,BA
-6975772717063642576,2907400,Bahia,Nordeste,2,5,Pública,10.48,713.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,BA
-3157014151139638400,2914703,Bahia,Nordeste,2,3,Municipal,42.22,725.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.95,48.23,54.29,60.22,65.87,71.11,75.83,80.0,2026-08-20 01:27:09,2023,BA
1630574564472085297,2919157,Bahia,Nordeste,2,5,Pública,25.08,716.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,BA
-3343970320814347047,2933109,Bahia,Nordeste,2,5,Pública,44.82,723.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,BA
-8530382530631476399,2905909,Bahia,Nordeste,2,5,Pública,36.68,722.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,BA
7588639509448314055,2917508,Bahia,Nordeste,2,5,Pública,30.73,717.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,BA
4449758778502607397,2906709,Bahia,Nordeste,2,3,Municipal,38.1,731.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.57,44.57,51.24,57.85,64.2,70.09,75.38,80.0,2026-08-20 01:27:09,2023,BA
-8002024166189211305,2932408,Bahia,Nordeste,2,5,Pública,33.09,718.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,BA
-3172853967577415035,2909000,Bahia,Nordeste,2,5,Pública,69.32,749.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,BA
981809365735668523,2924306,Bahia,Nordeste,2,3,Municipal,42.2,732.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.61,48.21,54.27,60.21,65.87,71.1,75.83,80.0,2026-08-20 01:27:09,2023,BA
6259425282588850979,2929206,Bahia,Nordeste,2,3,Municipal,30.02,719.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.78,37.11,44.81,52.76,60.57,67.88,74.41,80.0,2026-08-20 01:27:09,2023,BA
-7790314752513977314,2923902,Bahia,Nordeste,2,5,Pública,37.53,725.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,BA
-5642483234764153245,2209203,Piauí,Nordeste,2,3,Municipal,27.74,718.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,34.92,42.85,51.18,59.43,67.19,74.11,80.0,2026-08-20 01:27:09,2023,PI
4781003110599040897,2210003,Piauí,Nordeste,2,3,Municipal,44.35,732.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.46,50.09,55.82,61.41,66.71,71.61,76.06,80.0,2026-08-20 01:27:09,2023,PI
-5952354809746402805,2201929,Piauí,Nordeste,2,5,Pública,50.63,744.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PI
7323107741986252109,2203602,Piauí,Nordeste,2,3,Municipal,82.88,787.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.67,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,PI
-6579727595051405556,2207009,Piauí,Nordeste,2,3,Municipal,65.92,756.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.53,68.21,70.42,72.53,74.55,76.47,78.29,80.0,2026-08-20 01:27:09,2023,PI
-3021702549199663926,2201770,Piauí,Nordeste,2,5,Pública,58.74,747.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PI
-6342474841318040742,2211605,Piauí,Nordeste,2,5,Pública,100.0,813.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PI
-872840161165274089,2202026,Piauí,Nordeste,2,5,Pública,84.87,787.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PI
-1463279616857844400,2202737,Piauí,Nordeste,2,5,Pública,78.14,775.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PI
-440756106096049574,2205151,Piauí,Nordeste,2,3,Municipal,88.51,796.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,PI
-1566893935177133707,2202752,Piauí,Nordeste,2,3,Municipal,54.43,748.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.51,58.67,62.78,66.72,70.44,73.9,77.09,80.0,2026-08-20 01:27:09,2023,PI
-8166844890669106623,2200459,Piauí,Nordeste,2,3,Municipal,68.36,750.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.57,70.23,72.04,73.78,75.44,77.04,78.55,80.0,2026-08-20 01:27:09,2023,PI
-7373521042317117185,2202000,Piauí,Nordeste,2,3,Municipal,41.5,729.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.48,47.6,53.76,59.82,65.59,70.93,75.75,80.0,2026-08-20 01:27:09,2023,PI
1622539983934776214,2210508,Piauí,Nordeste,2,3,Municipal,49.25,735.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.15,54.3,59.26,64.04,68.55,72.74,76.57,80.0,2026-08-20 01:27:09,2023,PI
7099128977160610365,2209906,Piauí,Nordeste,2,5,Pública,49.25,739.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PI
-7501569800310942271,2205607,Piauí,Nordeste,2,3,Municipal,97.9,814.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.07,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,PI
8075545285681507718,2112407,Maranhão,Nordeste,2,5,Pública,64.42,750.7,0.74,1.47,6.11,11.59,26.18,32.23,17.82,2.59,1.27,,,,,,,,,2026-08-20 01:27:09,2024,MA
-2074818715229338207,2111409,Maranhão,Nordeste,2,3,Municipal,70.44,750.47,0.67,1.39,6.41,10.61,17.98,45.06,13.88,4.01,0.0,88.0,75.6,76.38,77.14,77.88,78.6,79.31,80.0,2026-08-20 01:27:09,2024,MA
6820790415926172444,2110856,Maranhão,Nordeste,2,3,Municipal,42.73,731.09,3.6,7.94,15.26,15.26,21.08,20.96,10.13,4.32,1.44,99.28,65.51,68.26,70.88,73.38,75.73,77.94,80.0,2026-08-20 01:27:09,2024,MA
943545475469239187,2111805,Maranhão,Nordeste,2,3,Municipal,54.44,740.91,6.03,2.41,10.97,12.24,20.42,25.94,16.6,4.97,0.43,95.42,48.38,54.41,60.32,65.94,71.15,75.85,80.0,2026-08-20 01:27:09,2024,MA
555965618191843060,2107506,Maranhão,Nordeste,2,3,Municipal,55.55,740.51,3.63,6.07,11.49,12.28,17.01,25.63,17.04,5.75,1.11,85.24,55.54,60.26,64.8,69.09,73.07,76.72,80.0,2026-08-20 01:27:09,2024,MA
6393374831322596177,2112209,Maranhão,Nordeste,2,3,Municipal,75.74,759.7,0.69,1.72,3.57,5.87,20.36,38.24,20.91,6.09,2.54,93.7,69.77,71.67,73.49,75.24,76.9,78.49,80.0,2026-08-20 01:27:09,2024,MA
-7085139314554174787,2101251,Maranhão,Nordeste,2,5,Pública,53.73,741.0,1.56,3.12,12.77,17.78,15.16,29.24,14.25,6.11,0.0,,,,,,,,,2026-08-20 01:27:09,2024,MA
-3484303535442711087,2111029,Maranhão,Nordeste,2,5,Pública,70.68,755.93,0.0,1.2,4.53,12.52,20.39,29.63,25.41,6.32,0.0,,,,,,,,,2026-08-20 01:27:09,2024,MA
-4057552507293662176,2103158,Maranhão,Nordeste,2,3,Municipal,87.93,771.84,0.0,0.0,1.71,2.58,14.57,34.2,35.92,7.65,3.36,95.9,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2024,MA
4301018321283245645,2106409,Maranhão,Nordeste,2,3,Municipal,76.86,762.19,1.03,0.0,1.99,9.13,16.49,38.48,22.82,9.59,0.48,95.22,71.33,72.92,74.45,75.93,77.35,78.7,80.0,2026-08-20 01:27:09,2024,MA
-9015093474942613456,2111573,Maranhão,Nordeste,2,5,Pública,59.47,749.43,1.45,2.9,9.58,12.64,20.87,24.91,16.56,9.69,1.38,,,,,,,,,2026-08-20 01:27:09,2024,MA
3581427266679627976,2512721,Paraíba,Nordeste,2,5,Pública,23.99,714.41,12.71,9.98,15.18,22.96,15.18,10.64,10.63,0.0,2.71,,,,,,,,,2026-08-20 01:27:09,2024,PB
-5197418266209113420,2515302,Paraíba,Nordeste,2,3,Municipal,39.0,733.25,4.03,7.35,8.2,21.83,24.32,17.42,11.4,4.43,1.02,88.26,40.74,47.97,55.29,62.38,68.98,74.89,80.0,2026-08-20 01:27:09,2024,PB
670568286671497879,2506806,Paraíba,Nordeste,2,2,Estadual,73.71,759.03,0.0,2.79,0.0,8.76,26.29,35.46,17.93,5.98,2.79,,,,,,,,,2026-08-20 01:27:09,2024,PB
-4139802520513863173,2507705,Paraíba,Nordeste,2,3,Municipal,45.45,735.44,3.62,9.44,9.91,23.08,9.85,21.27,12.36,7.2,3.26,91.46,55.74,60.43,64.93,69.18,73.13,76.74,80.0,2026-08-20 01:27:09,2024,PB
1465416096485838802,2502409,Paraíba,Nordeste,2,5,Pública,60.93,758.09,0.0,1.22,7.08,12.94,20.34,19.27,26.83,8.74,3.58,,,,,,,,,2026-08-20 01:27:09,2024,PB
3416988758653236181,2510105,Paraíba,Nordeste,2,3,Municipal,67.53,758.48,0.88,4.48,11.69,7.36,12.62,21.31,23.31,12.05,6.31,95.61,68.38,70.55,72.64,74.63,76.52,78.31,80.0,2026-08-20 01:27:09,2024,PB
-8173632414030701594,2502607,Paraíba,Nordeste,2,5,Pública,79.06,769.53,2.23,1.88,0.0,1.88,19.05,28.82,24.7,13.18,8.24,,,,,,,,,2026-08-20 01:27:09,2024,PB
-6642539246419108393,2509602,Paraíba,Nordeste,2,3,Municipal,93.4,794.85,0.0,0.0,0.0,0.0,13.4,15.53,29.36,15.74,25.96,95.74,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2024,PB
3090396147133403812,2509701,Paraíba,Nordeste,2,3,Municipal,61.09,756.23,3.05,2.31,7.69,11.86,18.46,17.21,19.16,16.0,4.27,95.85,59.17,63.19,67.03,70.66,74.04,77.16,80.0,2026-08-20 01:27:09,2024,PB
-7466342580078428046,2513000,Paraíba,Nordeste,2,3,Municipal,83.93,797.48,0.0,0.0,0.0,0.0,18.57,16.43,15.71,16.43,32.86,95.0,73.86,74.97,76.04,77.08,78.08,79.06,80.0,2026-08-20 01:27:09,2024,PB
7166620815589952044,2509156,Paraíba,Nordeste,2,5,Pública,98.16,802.38,0.0,0.0,1.84,0.0,1.84,18.43,23.55,32.37,21.98,,,,,,,,,2026-08-20 01:27:09,2024,PB
-2834110118194468012,2504900,Paraíba,Nordeste,2,2,Estadual,28.57,710.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PB
7432411638589448711,2513158,Paraíba,Nordeste,2,3,Municipal,13.38,705.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36,19.74,28.13,38.39,49.79,61.22,71.53,80.0,2026-08-20 01:27:09,2023,PB
6002305596111779917,2510105,Paraíba,Nordeste,2,5,Pública,60.94,758.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PB
-1771206781569644677,2508802,Paraíba,Nordeste,2,5,Pública,68.43,757.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PB
-5109906489115291965,2500106,Paraíba,Nordeste,2,5,Pública,47.63,734.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PB
-6176320149291297961,2514503,Paraíba,Nordeste,2,5,Pública,34.1,721.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PB
164385391433766443,2501401,Paraíba,Nordeste,2,3,Municipal,21.73,710.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.68,28.9,37.3,46.55,56.04,65.11,73.21,80.0,2026-08-20 01:27:09,2023,PB
5476386341798603660,2504504,Paraíba,Nordeste,2,5,Pública,56.24,751.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PB
-1405494406508566807,2513653,Paraíba,Nordeste,2,3,Municipal,39.7,726.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,46.0,52.44,58.79,64.86,70.49,75.56,80.0,2026-08-20 01:27:09,2023,PB
1783761017092354589,2515005,Paraíba,Nordeste,2,3,Municipal,10.07,696.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71,15.73,23.72,34.14,46.35,59.02,70.59,80.0,2026-08-20 01:27:09,2023,PB
6235865620052965220,2515203,Paraíba,Nordeste,2,3,Municipal,94.99,793.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.11,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,PB
-4354062849720334545,2503902,Paraíba,Nordeste,2,5,Pública,36.34,730.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PB
-4199032002967650849,2507408,Paraíba,Nordeste,2,3,Municipal,53.45,748.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.91,57.85,62.12,66.22,70.09,73.69,76.99,80.0,2026-08-20 01:27:09,2023,PB
5510828981754849428,2509602,Paraíba,Nordeste,2,3,Municipal,84.33,787.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.15,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,PB
5750536568050155505,2509107,Paraíba,Nordeste,2,5,Pública,37.99,726.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PB
-2432559874270022948,2502409,Paraíba,Nordeste,2,5,Pública,40.87,731.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,PB
-7937754989599024615,2517209,Paraíba,Nordeste,2,3,Municipal,28.19,722.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.48,35.36,43.25,51.49,59.66,67.33,74.17,80.0,2026-08-20 01:27:09,2023,PB
258781973774335824,5200555,Goiás,Centro-Oeste,2,5,Pública,66.64,753.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,GO
-5179649795372586045,5209606,Goiás,Centro-Oeste,2,3,Municipal,53.58,745.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.89,57.96,62.21,66.29,70.13,73.71,77.01,80.0,2026-08-20 01:27:09,2023,GO
-1664866101554015271,5220009,Goiás,Centro-Oeste,2,3,Municipal,81.82,767.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.86,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,GO
-5229905274604643518,5206503,Goiás,Centro-Oeste,2,5,Pública,55.88,731.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,GO
-4258337448331817824,5206602,Goiás,Centro-Oeste,2,3,Municipal,76.19,767.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3,76.76,77.33,77.88,78.43,78.96,79.49,80.0,2026-08-20 01:27:09,2023,GO
-1601800262941610100,5207253,Goiás,Centro-Oeste,2,3,Municipal,78.21,770.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44,78.47,78.73,78.99,79.25,79.5,79.75,80.0,2026-08-20 01:27:09,2023,GO
8944505160629735290,5205497,Goiás,Centro-Oeste,2,5,Pública,51.3,736.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,GO
-145315973427048423,5209457,Goiás,Centro-Oeste,2,3,Municipal,52.38,739.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.45,56.95,61.4,65.67,69.7,73.45,76.89,80.0,2026-08-20 01:27:09,2023,GO
-2435602308387705940,5215900,Goiás,Centro-Oeste,2,3,Municipal,89.15,771.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,GO
-2448890514350931916,5204557,Goiás,Centro-Oeste,2,5,Pública,72.02,759.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,GO
-978457226169007216,5214705,Goiás,Centro-Oeste,2,3,Municipal,89.9,774.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.11,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,GO
5598115390545397174,5214879,Goiás,Centro-Oeste,2,3,Municipal,92.68,780.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,GO
-5887013816792842606,5221007,Goiás,Centro-Oeste,2,3,Municipal,69.59,761.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.16,71.25,72.86,74.41,75.9,77.32,78.69,80.0,2026-08-20 01:27:09,2023,GO
-1020868521422206215,5212303,Goiás,Centro-Oeste,2,3,Municipal,77.67,756.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.56,78.01,78.35,78.69,79.02,79.35,79.68,80.0,2026-08-20 01:27:09,2023,GO
9109405996107088979,5208103,Goiás,Centro-Oeste,2,3,Municipal,70.81,748.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.84,72.26,73.67,75.04,76.35,77.62,78.83,80.0,2026-08-20 01:27:09,2023,GO
8594224367520481991,2705606,Alagoas,Nordeste,2,5,Pública,39.85,725.72,6.47,8.7,15.2,12.28,24.0,21.03,10.16,0.72,1.44,,,,,,,,,2026-08-20 01:27:09,2024,AL
-7924618805971246767,2707909,Alagoas,Nordeste,2,3,Municipal,38.52,723.59,10.04,9.04,7.23,17.09,22.67,28.01,4.52,1.41,0.0,95.77,38.86,46.34,53.99,61.46,68.42,74.64,80.0,2026-08-20 01:27:09,2024,AL
460684930108106857,2706307,Alagoas,Nordeste,2,5,Pública,38.7,725.33,7.32,8.8,11.03,17.09,24.96,18.92,8.57,3.0,0.32,,,,,,,,,2026-08-20 01:27:09,2024,AL
-6353586717657988360,2705309,Alagoas,Nordeste,2,5,Pública,27.99,726.14,9.53,6.27,6.27,18.64,32.84,10.89,10.89,3.14,1.54,,,,,,,,,2026-08-20 01:27:09,2024,AL
-1264840341772326919,2704302,Alagoas,Nordeste,2,5,Pública,40.58,725.92,7.41,9.06,12.52,15.67,21.18,19.65,10.6,3.14,0.76,,,,,,,,,2026-08-20 01:27:09,2024,AL
3347000914332129025,2703700,Alagoas,Nordeste,2,5,Pública,40.27,733.13,1.63,4.88,15.95,8.13,35.59,22.63,8.01,3.19,0.0,,,,,,,,,2026-08-20 01:27:09,2024,AL
6315535668335773984,2705705,Alagoas,Nordeste,2,5,Pública,45.46,732.24,6.09,6.2,10.14,15.45,24.23,21.08,12.08,3.3,1.42,,,,,,,,,2026-08-20 01:27:09,2024,AL
-7253378717595415782,2709103,Alagoas,Nordeste,2,3,Municipal,38.96,729.65,5.0,6.4,11.68,17.58,25.33,21.72,7.53,3.58,1.18,94.09,49.8,55.59,61.23,66.58,71.54,76.02,80.0,2026-08-20 01:27:09,2024,AL
165011918630507726,2704005,Alagoas,Nordeste,2,3,Municipal,56.66,741.97,6.75,4.0,6.71,11.84,18.28,30.74,15.94,5.0,0.75,90.07,57.72,62.02,66.14,70.03,73.65,76.98,80.0,2026-08-20 01:27:09,2024,AL
5932685987256941286,2708808,Alagoas,Nordeste,2,5,Pública,42.43,727.19,8.04,7.47,12.46,16.24,18.99,22.13,8.99,5.07,0.6,,,,,,,,,2026-08-20 01:27:09,2024,AL
5508518279073829970,2709152,Alagoas,Nordeste,2,5,Pública,57.59,748.72,1.56,3.38,5.83,14.34,22.31,26.35,15.68,8.53,2.01,,,,,,,,,2026-08-20 01:27:09,2024,AL
-7778219778696976882,2707503,Alagoas,Nordeste,2,3,Municipal,83.74,767.5,1.47,0.0,2.91,6.73,9.56,37.41,29.67,9.38,2.88,84.51,69.69,71.61,73.44,75.2,76.88,78.48,80.0,2026-08-20 01:27:09,2024,AL
-4219867212986190392,2700904,Alagoas,Nordeste,2,3,Municipal,98.82,802.81,0.0,0.0,1.18,0.0,1.1,15.47,29.25,29.84,23.16,98.9,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2024,AL
-7700806671978775245,2105609,Maranhão,Nordeste,2,3,Municipal,54.55,748.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.88,58.77,62.87,66.78,70.48,73.93,77.11,80.0,2026-08-20 01:27:09,2023,MA
-7506267736693195715,2110500,Maranhão,Nordeste,2,3,Municipal,93.75,806.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.01,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,MA
7028279440357970054,2111201,Maranhão,Nordeste,2,3,Municipal,62.27,753.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.04,65.19,68.0,70.69,73.24,75.65,77.9,80.0,2026-08-20 01:27:09,2023,MA
-6870140216407156493,2110104,Maranhão,Nordeste,2,5,Pública,89.14,788.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MA
-8615960826327898763,2103174,Maranhão,Nordeste,2,5,Pública,40.03,727.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MA
-6721701573438174014,2109809,Maranhão,Nordeste,2,3,Municipal,57.13,753.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,60.93,64.59,68.1,71.41,74.5,77.37,80.0,2026-08-20 01:27:09,2023,MA
-7299366745486538418,2102754,Maranhão,Nordeste,2,3,Municipal,35.67,728.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.13,42.37,49.37,56.39,63.17,69.46,75.1,80.0,2026-08-20 01:27:09,2023,MA
-2772861562300430302,2102804,Maranhão,Nordeste,2,3,Municipal,44.54,735.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.22,50.25,55.96,61.51,66.78,71.66,76.08,80.0,2026-08-20 01:27:09,2023,MA
115463406835681010,2111805,Maranhão,Nordeste,2,3,Municipal,42.39,735.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.48,48.38,54.41,60.32,65.94,71.15,75.85,80.0,2026-08-20 01:27:09,2023,MA
-7257895564226752036,2104503,Maranhão,Nordeste,2,3,Municipal,88.98,771.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,MA
711315940844923841,2106326,Maranhão,Nordeste,2,5,Pública,57.95,747.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MA
-1219116838750802652,2105906,Maranhão,Nordeste,2,3,Municipal,62.12,760.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.11,65.07,67.9,70.62,73.19,75.61,77.88,80.0,2026-08-20 01:27:09,2023,MA
-3716306902090502658,2105005,Maranhão,Nordeste,2,5,Pública,61.59,751.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,MA
3004892315649540966,2105963,Maranhão,Nordeste,2,3,Municipal,81.68,794.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.81,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,MA
-20379795285252622,2107258,Maranhão,Nordeste,2,3,Municipal,85.65,792.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.45,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2026-08-20 01:27:09,2023,MA
-4403552359014117594,4200507,Santa Catarina,Sul,2,5,Pública,66.08,746.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,SC
1745613167165756663,4204202,Santa Catarina,Sul,2,5,Pública,56.01,741.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,SC
-6569275136009536965,4212700,Santa Catarina,Sul,2,5,Pública,62.16,752.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,SC
-4539312876423127623,4201000,Santa Catarina,Sul,2,2,Estadual,36.36,730.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-08-20 01:27:09,2023,SC
