cd_referencia,nu_ano,nu_rede,ds_rede,pc_taxa_alfabetizacao,pc_taxa_alfabetizacao_ano_anterior,vl_variacao_yoy,fl_evolucao_positiva,id_evolucao,ts_insercao,ds_nivel_geografico
4314548,2023,2,Estadual,62.5,,,,-2712459856092434357,2026-08-20 01:27:09,MUNICIPIO
4315073,2023,3,Municipal,63.16,,,,4222450999686233809,2026-08-20 01:27:09,MUNICIPIO
4315073,2024,3,Municipal,88.2,63.16,25.04,true,3779237203554970446,2026-08-20 01:27:09,MUNICIPIO
4315552,2023,3,Municipal,88.89,,,,4556532413004007745,2026-08-20 01:27:09,MUNICIPIO
4315552,2024,3,Municipal,85.7,88.89,-3.19,false,-8905629376084636200,2026-08-20 01:27:09,MUNICIPIO
4316303,2024,2,Estadual,60.0,,,,2202737918041777512,2026-08-20 01:27:09,MUNICIPIO
4316907,2023,3,Municipal,65.32,,,,-4020540072342399132,2026-08-20 01:27:09,MUNICIPIO
4316907,2024,3,Municipal,39.7,65.32,-25.62,false,4659478645490160228,2026-08-20 01:27:09,MUNICIPIO
4316907,2023,5,Pública,64.84,,,,5897856533133288662,2026-08-20 01:27:09,MUNICIPIO
4316907,2024,5,Pública,40.3,64.84,-24.54,false,-4448737266300804606,2026-08-20 01:27:09,MUNICIPIO
4317400,2023,5,Pública,68.9,,,,1339424853423201008,2026-08-20 01:27:09,MUNICIPIO
4317400,2024,5,Pública,60.2,68.9,-8.7,false,-6603768064006693807,2026-08-20 01:27:09,MUNICIPIO
4317509,2023,3,Municipal,64.36,,,,5174361599313027895,2026-08-20 01:27:09,MUNICIPIO
4317509,2024,3,Municipal,41.5,64.36,-22.86,false,5289917510047085343,2026-08-20 01:27:09,MUNICIPIO
4318101,2023,3,Municipal,58.21,,,,-6860505873245055997,2026-08-20 01:27:09,MUNICIPIO
4318101,2024,3,Municipal,45.6,58.21,-12.61,false,-3441880403318109174,2026-08-20 01:27:09,MUNICIPIO
4319000,2023,2,Estadual,81.28,,,,-6733306582389780406,2026-08-20 01:27:09,MUNICIPIO
4319000,2024,2,Estadual,56.4,81.28,-24.88,false,2360601382899696617,2026-08-20 01:27:09,MUNICIPIO
4321352,2023,2,Estadual,48.15,,,,5268081192774558411,2026-08-20 01:27:09,MUNICIPIO
4321352,2024,2,Estadual,16.7,48.15,-31.45,false,7908300412308191827,2026-08-20 01:27:09,MUNICIPIO
4322400,2023,2,Estadual,60.54,,,,4496179891590384298,2026-08-20 01:27:09,MUNICIPIO
4322400,2024,2,Estadual,43.9,60.54,-16.64,false,8471926517954206716,2026-08-20 01:27:09,MUNICIPIO
4322509,2023,5,Pública,70.77,,,,-4929282708998419005,2026-08-20 01:27:09,MUNICIPIO
4322509,2024,5,Pública,41.3,70.77,-29.47,false,5643416954753032353,2026-08-20 01:27:09,MUNICIPIO
5000609,2023,5,Pública,42.01,,,,1243054039490833823,2026-08-20 01:27:09,MUNICIPIO
5000609,2024,5,Pública,69.72,42.01,27.71,true,-5487840828974610917,2026-08-20 01:27:09,MUNICIPIO
5001003,2023,5,Pública,51.45,,,,-144603474569442301,2026-08-20 01:27:09,MUNICIPIO
5001003,2024,5,Pública,57.5,51.45,6.05,true,-6233319678160019696,2026-08-20 01:27:09,MUNICIPIO
5002605,2023,3,Municipal,32.2,,,,-4918391613454822350,2026-08-20 01:27:09,MUNICIPIO
5002605,2024,3,Municipal,60.41,32.2,28.21,true,4603360195703627038,2026-08-20 01:27:09,MUNICIPIO
5002704,2023,2,Estadual,11.54,,,,-5638672557592558949,2026-08-20 01:27:09,MUNICIPIO
5002704,2024,2,Estadual,32.02,11.54,20.48,true,-4136748173306949908,2026-08-20 01:27:09,MUNICIPIO
5005004,2023,5,Pública,35.28,,,,-7035710370764837126,2026-08-20 01:27:09,MUNICIPIO
5005004,2024,5,Pública,53.84,35.28,18.56,true,1304080534052367080,2026-08-20 01:27:09,MUNICIPIO
5007695,2023,5,Pública,52.66,,,,-4162588913324180995,2026-08-20 01:27:09,MUNICIPIO
5007695,2024,5,Pública,62.23,52.66,9.57,true,351373394312446686,2026-08-20 01:27:09,MUNICIPIO
5007950,2023,5,Pública,51.61,,,,-7330065865416432766,2026-08-20 01:27:09,MUNICIPIO
5007950,2024,5,Pública,56.62,51.61,5.01,true,8023582264531822174,2026-08-20 01:27:09,MUNICIPIO
5100250,2023,2,Estadual,37.56,,,,4702100230193076259,2026-08-20 01:27:09,MUNICIPIO
5102850,2023,5,Pública,63.1,,,,6185836604277283543,2026-08-20 01:27:09,MUNICIPIO
5102850,2024,5,Pública,64.87,63.1,1.77,true,8630110089538689845,2026-08-20 01:27:09,MUNICIPIO
5103403,2023,3,Municipal,53.94,,,,-3548041472408566179,2026-08-20 01:27:09,MUNICIPIO
5103403,2024,3,Municipal,46.56,53.94,-7.38,false,2954014856819366435,2026-08-20 01:27:09,MUNICIPIO
5103502,2023,3,Municipal,52.11,,,,7127028558959611627,2026-08-20 01:27:09,MUNICIPIO
5103502,2024,3,Municipal,65.08,52.11,12.97,true,594980192079030249,2026-08-20 01:27:09,MUNICIPIO
5103908,2023,3,Municipal,89.12,,,,4665512938134851081,2026-08-20 01:27:09,MUNICIPIO
5103908,2024,3,Municipal,71.41,89.12,-17.71,false,1153675029258146193,2026-08-20 01:27:09,MUNICIPIO
5106216,2023,3,Municipal,56.56,,,,8710776660032133554,2026-08-20 01:27:09,MUNICIPIO
5106216,2024,3,Municipal,68.51,56.56,11.95,true,-8462167556495370040,2026-08-20 01:27:09,MUNICIPIO
5107305,2023,3,Municipal,73.17,,,,-2357143600399622872,2026-08-20 01:27:09,MUNICIPIO
5107305,2024,3,Municipal,60.28,73.17,-12.89,false,5559368231654306789,2026-08-20 01:27:09,MUNICIPIO
5107750,2023,2,Estadual,60.0,,,,6531624408934350663,2026-08-20 01:27:09,MUNICIPIO
5108055,2023,5,Pública,58.72,,,,-5396479250500866501,2026-08-20 01:27:09,MUNICIPIO
5108055,2024,5,Pública,61.14,58.72,2.42,true,-6938991372909822550,2026-08-20 01:27:09,MUNICIPIO
5200803,2023,5,Pública,64.57,,,,296115033583077169,2026-08-20 01:27:09,MUNICIPIO
5200803,2024,5,Pública,64.99,64.57,0.42,true,-3636578668460033705,2026-08-20 01:27:09,MUNICIPIO
5207808,2023,3,Municipal,76.84,,,,7774562644955310568,2026-08-20 01:27:09,MUNICIPIO
5207808,2024,3,Municipal,70.8,76.84,-6.04,false,-2419579913542817102,2026-08-20 01:27:09,MUNICIPIO
5208004,2023,3,Municipal,63.28,,,,6725633081971525726,2026-08-20 01:27:09,MUNICIPIO
5208004,2024,3,Municipal,64.02,63.28,0.74,true,5833656534908169682,2026-08-20 01:27:09,MUNICIPIO
5215256,2023,5,Pública,84.74,,,,-1892406654914864765,2026-08-20 01:27:09,MUNICIPIO
5215256,2024,5,Pública,94.54,84.74,9.8,true,-5296458888442752493,2026-08-20 01:27:09,MUNICIPIO
5215702,2023,3,Municipal,67.97,,,,3407346596032965923,2026-08-20 01:27:09,MUNICIPIO
5215702,2024,3,Municipal,81.01,67.97,13.04,true,4812953114763596086,2026-08-20 01:27:09,MUNICIPIO
5216403,2023,3,Municipal,61.83,,,,8835382722791956275,2026-08-20 01:27:09,MUNICIPIO
5216403,2024,3,Municipal,67.88,61.83,6.05,true,-4984898175915275504,2026-08-20 01:27:09,MUNICIPIO
5219456,2023,3,Municipal,87.69,,,,921379673037423520,2026-08-20 01:27:09,MUNICIPIO
5219456,2024,3,Municipal,95.83,87.69,8.14,true,469549052635925607,2026-08-20 01:27:09,MUNICIPIO
5220157,2023,5,Pública,75.36,,,,-2683096733235230228,2026-08-20 01:27:09,MUNICIPIO
5220157,2024,5,Pública,85.76,75.36,10.4,true,4823893965017208945,2026-08-20 01:27:09,MUNICIPIO
5221304,2023,5,Pública,79.46,,,,7837040225593246993,2026-08-20 01:27:09,MUNICIPIO
5221304,2024,5,Pública,84.05,79.46,4.59,true,-6051998828355117877,2026-08-20 01:27:09,MUNICIPIO
5221577,2023,5,Pública,38.84,,,,-2571079363759001834,2026-08-20 01:27:09,MUNICIPIO
5221577,2024,5,Pública,66.67,38.84,27.83,true,5118923996619841519,2026-08-20 01:27:09,MUNICIPIO
5300108,2024,2,Estadual,59.13,,,,2268763637615347809,2026-08-20 01:27:09,MUNICIPIO
1100098,2023,5,Pública,81.65,,,,-9125314890216045554,2026-08-20 01:27:09,MUNICIPIO
1100098,2024,5,Pública,69.79,81.65,-11.86,false,4772280030776223096,2026-08-20 01:27:09,MUNICIPIO
1100924,2023,5,Pública,80.72,,,,-8472181088426613158,2026-08-20 01:27:09,MUNICIPIO
1100924,2024,5,Pública,71.99,80.72,-8.73,false,-3703939438170242740,2026-08-20 01:27:09,MUNICIPIO
1200427,2024,3,Municipal,38.92,,,,5721109105644883551,2026-08-20 01:27:09,MUNICIPIO
1301506,2023,3,Municipal,56.52,,,,-8070532607145851235,2026-08-20 01:27:09,MUNICIPIO
1301506,2024,3,Municipal,19.3,56.52,-37.22,false,6636714654946187743,2026-08-20 01:27:09,MUNICIPIO
1302405,2023,3,Municipal,64.34,,,,153543135759352830,2026-08-20 01:27:09,MUNICIPIO
1302405,2024,3,Municipal,66.7,64.34,2.36,true,-1991702608584592164,2026-08-20 01:27:09,MUNICIPIO
1302603,2023,3,Municipal,52.2,,,,7428872269379153975,2026-08-20 01:27:09,MUNICIPIO
1302603,2024,3,Municipal,50.13,52.2,-2.07,false,4037951806861282632,2026-08-20 01:27:09,MUNICIPIO
1303403,2023,5,Pública,61.37,,,,5110941773854371674,2026-08-20 01:27:09,MUNICIPIO
1303403,2024,5,Pública,61.89,61.37,0.52,true,-150992472383822511,2026-08-20 01:27:09,MUNICIPIO
1303957,2023,2,Estadual,50.81,,,,-6287487568120004808,2026-08-20 01:27:09,MUNICIPIO
1303957,2024,2,Estadual,73.45,50.81,22.64,true,-4193642991584956296,2026-08-20 01:27:09,MUNICIPIO
1501725,2023,5,Pública,73.21,,,,3156382099030194048,2026-08-20 01:27:09,MUNICIPIO
1501725,2024,5,Pública,87.6,73.21,14.39,true,-2577277830400218369,2026-08-20 01:27:09,MUNICIPIO
1503093,2023,5,Pública,46.05,,,,1144851750846472761,2026-08-20 01:27:09,MUNICIPIO
1503093,2024,5,Pública,42.29,46.05,-3.76,false,-7937400355397873407,2026-08-20 01:27:09,MUNICIPIO
1504059,2023,5,Pública,45.48,,,,3866007214861182411,2026-08-20 01:27:09,MUNICIPIO
1504059,2024,5,Pública,46.97,45.48,1.49,true,4563709224768239801,2026-08-20 01:27:09,MUNICIPIO
1504406,2023,3,Municipal,28.74,,,,-3391769001375177153,2026-08-20 01:27:09,MUNICIPIO
1504406,2024,3,Municipal,45.42,28.74,16.68,true,7196778255231256483,2026-08-20 01:27:09,MUNICIPIO
1504752,2023,3,Municipal,55.19,,,,-2630017128135521313,2026-08-20 01:27:09,MUNICIPIO
1504752,2024,3,Municipal,43.72,55.19,-11.47,false,3821433926543042181,2026-08-20 01:27:09,MUNICIPIO
1505551,2023,3,Municipal,50.65,,,,-6958963226632666772,2026-08-20 01:27:09,MUNICIPIO
1505551,2024,3,Municipal,48.91,50.65,-1.74,false,6438312926604391263,2026-08-20 01:27:09,MUNICIPIO
1508001,2023,3,Municipal,48.0,,,,3760185313094116872,2026-08-20 01:27:09,MUNICIPIO
1508001,2024,3,Municipal,49.49,48.0,1.49,true,1844404111924483296,2026-08-20 01:27:09,MUNICIPIO
1508035,2023,5,Pública,48.47,,,,-8807504168224113028,2026-08-20 01:27:09,MUNICIPIO
1508035,2024,5,Pública,37.16,48.47,-11.31,false,-7011355933789183549,2026-08-20 01:27:09,MUNICIPIO
1508084,2023,3,Municipal,58.8,,,,-3621627616956495525,2026-08-20 01:27:09,MUNICIPIO
1508084,2024,3,Municipal,48.54,58.8,-10.26,false,-7309984953576605574,2026-08-20 01:27:09,MUNICIPIO
1508100,2023,5,Pública,37.28,,,,8511172254559482965,2026-08-20 01:27:09,MUNICIPIO
1508100,2024,5,Pública,44.7,37.28,7.42,true,8484841350121953704,2026-08-20 01:27:09,MUNICIPIO
1508308,2023,3,Municipal,34.28,,,,-7505724389131683071,2026-08-20 01:27:09,MUNICIPIO
1508308,2024,3,Municipal,38.21,34.28,3.93,true,-8495308617396282685,2026-08-20 01:27:09,MUNICIPIO
1600501,2023,3,Municipal,26.09,,,,-6935352476679759614,2026-08-20 01:27:09,MUNICIPIO
1600501,2024,3,Municipal,21.03,26.09,-5.06,false,-4398118059599054665,2026-08-20 01:27:09,MUNICIPIO
1600709,2023,3,Municipal,32.06,,,,-8063281249928423343,2026-08-20 01:27:09,MUNICIPIO
1600709,2024,3,Municipal,94.21,32.06,62.15,true,8511210437628838897,2026-08-20 01:27:09,MUNICIPIO
1701002,2023,3,Municipal,39.94,,,,1225422873896432290,2026-08-20 01:27:09,MUNICIPIO
1701002,2024,3,Municipal,46.69,39.94,6.75,true,7349447968663985085,2026-08-20 01:27:09,MUNICIPIO
1702208,2023,5,Pública,35.15,,,,1041274694269479222,2026-08-20 01:27:09,MUNICIPIO
1702208,2024,5,Pública,50.5,35.15,15.35,true,5043216495857733486,2026-08-20 01:27:09,MUNICIPIO
1702554,2023,5,Pública,50.01,,,,6206901041899001945,2026-08-20 01:27:09,MUNICIPIO
1702554,2024,5,Pública,59.95,50.01,9.94,true,7059484040138165922,2026-08-20 01:27:09,MUNICIPIO
1702703,2023,3,Municipal,52.92,,,,3117156253479088479,2026-08-20 01:27:09,MUNICIPIO
1702703,2024,3,Municipal,41.94,52.92,-10.98,false,7463142418845357076,2026-08-20 01:27:09,MUNICIPIO
1716505,2023,3,Municipal,53.06,,,,-6085211431395156644,2026-08-20 01:27:09,MUNICIPIO
1716505,2024,3,Municipal,56.7,53.06,3.64,true,3940723988199059775,2026-08-20 01:27:09,MUNICIPIO
1716653,2023,5,Pública,35.23,,,,6301895382629583831,2026-08-20 01:27:09,MUNICIPIO
1716653,2024,5,Pública,61.79,35.23,26.56,true,-8141664909219442356,2026-08-20 01:27:09,MUNICIPIO
2101301,2023,5,Pública,67.67,,,,-4349293015890893872,2026-08-20 01:27:09,MUNICIPIO
2101301,2024,5,Pública,57.55,67.67,-10.12,false,1789512022496984245,2026-08-20 01:27:09,MUNICIPIO
2102077,2023,3,Municipal,100.0,,,,-2916654846918041281,2026-08-20 01:27:09,MUNICIPIO
2102077,2024,3,Municipal,95.28,100.0,-4.72,false,-1693041436649102959,2026-08-20 01:27:09,MUNICIPIO
2102705,2023,5,Pública,53.04,,,,2576554429723575688,2026-08-20 01:27:09,MUNICIPIO
2102705,2024,5,Pública,70.83,53.04,17.79,true,488856811654393605,2026-08-20 01:27:09,MUNICIPIO
2105005,2023,5,Pública,61.59,,,,3192519317611941472,2026-08-20 01:27:09,MUNICIPIO
2105005,2024,5,Pública,59.22,61.59,-2.37,false,5270831465904160366,2026-08-20 01:27:09,MUNICIPIO
2107258,2023,5,Pública,85.65,,,,6038760125587779540,2026-08-20 01:27:09,MUNICIPIO
2107258,2024,5,Pública,77.14,85.65,-8.51,false,-6525968125217457899,2026-08-20 01:27:09,MUNICIPIO
2108009,2023,5,Pública,74.16,,,,465984081076855988,2026-08-20 01:27:09,MUNICIPIO
2108009,2024,5,Pública,64.01,74.16,-10.15,false,-7287840326252394816,2026-08-20 01:27:09,MUNICIPIO
2109908,2023,3,Municipal,47.14,,,,-5763709039830702706,2026-08-20 01:27:09,MUNICIPIO
2109908,2024,3,Municipal,48.48,47.14,1.34,true,2840056525917882904,2026-08-20 01:27:09,MUNICIPIO
2110039,2023,5,Pública,93.66,,,,-6685280016057576879,2026-08-20 01:27:09,MUNICIPIO
2110039,2024,5,Pública,85.76,93.66,-7.9,false,6530146432601687629,2026-08-20 01:27:09,MUNICIPIO
2201101,2023,5,Pública,40.98,,,,4844149437781120040,2026-08-20 01:27:09,MUNICIPIO
2201101,2024,5,Pública,44.97,40.98,3.99,true,-1432606091692977031,2026-08-20 01:27:09,MUNICIPIO
2201988,2023,3,Municipal,50.33,,,,-790458977886053400,2026-08-20 01:27:09,MUNICIPIO
2201988,2024,3,Municipal,95.35,50.33,45.02,true,-5930245187068848210,2026-08-20 01:27:09,MUNICIPIO
2203503,2023,3,Municipal,50.09,,,,7625682160589007208,2026-08-20 01:27:09,MUNICIPIO
2203503,2024,3,Municipal,51.08,50.09,0.99,true,-4576143835903787780,2026-08-20 01:27:09,MUNICIPIO
2205201,2023,5,Pública,78.99,,,,4632666717759638986,2026-08-20 01:27:09,MUNICIPIO
2205201,2024,5,Pública,58.67,78.99,-20.32,false,-4294702565085514191,2026-08-20 01:27:09,MUNICIPIO
2207009,2023,5,Pública,65.92,,,,-8834458121741964163,2026-08-20 01:27:09,MUNICIPIO
2207009,2024,5,Pública,72.5,65.92,6.58,true,3408440681308689357,2026-08-20 01:27:09,MUNICIPIO
2209203,2023,5,Pública,27.74,,,,5014214465456983663,2026-08-20 01:27:09,MUNICIPIO
2209203,2024,5,Pública,62.47,27.74,34.73,true,2462752463346804223,2026-08-20 01:27:09,MUNICIPIO
2209906,2023,5,Pública,49.25,,,,4957290506106753505,2026-08-20 01:27:09,MUNICIPIO
2209906,2024,5,Pública,93.97,49.25,44.72,true,7355946224117185221,2026-08-20 01:27:09,MUNICIPIO
2210201,2023,3,Municipal,93.83,,,,-7596403419474624322,2026-08-20 01:27:09,MUNICIPIO
2210201,2024,3,Municipal,97.06,93.83,3.23,true,-1212221374459989114,2026-08-20 01:27:09,MUNICIPIO
2211407,2023,3,Municipal,93.66,,,,-8876777341255232420,2026-08-20 01:27:09,MUNICIPIO
2211407,2024,3,Municipal,76.19,93.66,-17.47,false,-5391528419543782844,2026-08-20 01:27:09,MUNICIPIO
2300200,2023,5,Pública,95.81,,,,-1132688297404744144,2026-08-20 01:27:09,MUNICIPIO
2300200,2024,5,Pública,97.71,95.81,1.9,true,-6412838170275737664,2026-08-20 01:27:09,MUNICIPIO
2301000,2023,5,Pública,87.89,,,,8491467091070118740,2026-08-20 01:27:09,MUNICIPIO
2301000,2024,5,Pública,83.99,87.89,-3.9,false,-646773646045844919,2026-08-20 01:27:09,MUNICIPIO
2302057,2023,5,Pública,96.36,,,,-8225313202374059085,2026-08-20 01:27:09,MUNICIPIO
2302057,2024,5,Pública,95.7,96.36,-0.66,false,-8368350559745300942,2026-08-20 01:27:09,MUNICIPIO
2302602,2023,3,Municipal,94.5,,,,-6584775802637751893,2026-08-20 01:27:09,MUNICIPIO
2302602,2024,3,Municipal,94.08,94.5,-0.42,false,1854903701179806609,2026-08-20 01:27:09,MUNICIPIO
2304251,2023,3,Municipal,99.53,,,,-9005583658224916462,2026-08-20 01:27:09,MUNICIPIO
2304251,2024,3,Municipal,98.93,99.53,-0.6,false,1087498624575772281,2026-08-20 01:27:09,MUNICIPIO
2304269,2023,3,Municipal,98.65,,,,-3382474559825773976,2026-08-20 01:27:09,MUNICIPIO
2304269,2024,3,Municipal,98.82,98.65,0.17,true,-6659136165128855484,2026-08-20 01:27:09,MUNICIPIO
2304657,2023,3,Municipal,98.41,,,,-7583393414254212751,2026-08-20 01:27:09,MUNICIPIO
2304657,2024,3,Municipal,100.0,98.41,1.59,true,-3611494805524065179,2026-08-20 01:27:09,MUNICIPIO
2305902,2023,5,Pública,97.9,,,,-8562686755763756624,2026-08-20 01:27:09,MUNICIPIO
2305902,2024,5,Pública,99.54,97.9,1.64,true,382164163909691358,2026-08-20 01:27:09,MUNICIPIO
2307809,2023,5,Pública,94.18,,,,-3694274466253632206,2026-08-20 01:27:09,MUNICIPIO
2307809,2024,5,Pública,96.66,94.18,2.48,true,-3196114605534079820,2026-08-20 01:27:09,MUNICIPIO
2308005,2023,5,Pública,99.41,,,,-1893239343780029960,2026-08-20 01:27:09,MUNICIPIO
2308005,2024,5,Pública,95.03,99.41,-4.38,false,-3187187420605647576,2026-08-20 01:27:09,MUNICIPIO
2310001,2023,3,Municipal,70.54,,,,-7467707960469452440,2026-08-20 01:27:09,MUNICIPIO
2310001,2024,3,Municipal,74.59,70.54,4.05,true,5473157965223667683,2026-08-20 01:27:09,MUNICIPIO
2310001,2023,5,Pública,70.54,,,,108906112549267752,2026-08-20 01:27:09,MUNICIPIO
2310001,2024,5,Pública,74.59,70.54,4.05,true,7874101762064944292,2026-08-20 01:27:09,MUNICIPIO
2311231,2023,3,Municipal,100.0,,,,-2137762729056769894,2026-08-20 01:27:09,MUNICIPIO
2311231,2024,3,Municipal,97.47,100.0,-2.53,false,7085963585466557316,2026-08-20 01:27:09,MUNICIPIO
2311900,2023,3,Municipal,75.38,,,,-5186949688551559029,2026-08-20 01:27:09,MUNICIPIO
2311900,2024,3,Municipal,81.55,75.38,6.17,true,2594046165887258266,2026-08-20 01:27:09,MUNICIPIO
2313005,2023,3,Municipal,98.1,,,,7774407302590641681,2026-08-20 01:27:09,MUNICIPIO
2313005,2024,3,Municipal,98.96,98.1,0.86,true,-5465742773590632882,2026-08-20 01:27:09,MUNICIPIO
2313302,2023,5,Pública,87.18,,,,-8530938717468483637,2026-08-20 01:27:09,MUNICIPIO
2313302,2024,5,Pública,92.01,87.18,4.83,true,-54575277314340977,2026-08-20 01:27:09,MUNICIPIO
2313351,2023,3,Municipal,85.37,,,,-844998896952683110,2026-08-20 01:27:09,MUNICIPIO
2313351,2024,3,Municipal,80.16,85.37,-5.21,false,4875847862713632441,2026-08-20 01:27:09,MUNICIPIO
2313757,2023,3,Municipal,67.93,,,,-8256658390307956579,2026-08-20 01:27:09,MUNICIPIO
2313757,2024,3,Municipal,82.27,67.93,14.34,true,1527997983975759837,2026-08-20 01:27:09,MUNICIPIO
2313807,2023,5,Pública,81.36,,,,4105059816247542680,2026-08-20 01:27:09,MUNICIPIO
2313807,2024,5,Pública,82.16,81.36,0.8,true,-5704893438439370001,2026-08-20 01:27:09,MUNICIPIO
2400604,2023,2,Estadual,40.0,,,,-8166509206068972694,2026-08-20 01:27:09,MUNICIPIO
2400604,2024,2,Estadual,62.5,40.0,22.5,true,1705327487305815906,2026-08-20 01:27:09,MUNICIPIO
2401651,2023,5,Pública,65.0,,,,7242207902059576701,2026-08-20 01:27:09,MUNICIPIO
2401651,2024,5,Pública,60.0,65.0,-5.0,false,-249095543851306022,2026-08-20 01:27:09,MUNICIPIO
2402006,2023,5,Pública,37.06,,,,6708543643162738099,2026-08-20 01:27:09,MUNICIPIO
2402006,2024,5,Pública,47.28,37.06,10.22,true,5381273473472193941,2026-08-20 01:27:09,MUNICIPIO
2404408,2023,2,Estadual,78.9,,,,465865711426051514,2026-08-20 01:27:09,MUNICIPIO
2404408,2024,2,Estadual,73.91,78.9,-4.99,false,-2815677056997630439,2026-08-20 01:27:09,MUNICIPIO
2405603,2023,5,Pública,30.88,,,,-2238606091638535685,2026-08-20 01:27:09,MUNICIPIO
2405603,2024,5,Pública,56.61,30.88,25.73,true,-3626411383074796973,2026-08-20 01:27:09,MUNICIPIO
2406304,2023,3,Municipal,47.72,,,,6563424481466397018,2026-08-20 01:27:09,MUNICIPIO
2406304,2024,3,Municipal,28.89,47.72,-18.83,false,6099747083140407244,2026-08-20 01:27:09,MUNICIPIO
2407609,2023,3,Municipal,17.11,,,,1404462612799590540,2026-08-20 01:27:09,MUNICIPIO
2407609,2024,3,Municipal,26.32,17.11,9.21,true,-7204155337207317604,2026-08-20 01:27:09,MUNICIPIO
2410009,2023,5,Pública,51.45,,,,6012261206815266554,2026-08-20 01:27:09,MUNICIPIO
2410009,2024,5,Pública,63.16,51.45,11.71,true,-7883542328643217793,2026-08-20 01:27:09,MUNICIPIO
2410504,2023,2,Estadual,6.25,,,,-6149266016340493240,2026-08-20 01:27:09,MUNICIPIO
2410504,2024,2,Estadual,33.33,6.25,27.08,true,1509347767071398439,2026-08-20 01:27:09,MUNICIPIO
2411502,2023,5,Pública,67.11,,,,-8888595076269261765,2026-08-20 01:27:09,MUNICIPIO
2411502,2024,5,Pública,35.59,67.11,-31.52,false,6843861260030358439,2026-08-20 01:27:09,MUNICIPIO
2412401,2023,5,Pública,36.3,,,,6782522890637120908,2026-08-20 01:27:09,MUNICIPIO
2412401,2024,5,Pública,56.41,36.3,20.11,true,4363026865642654138,2026-08-20 01:27:09,MUNICIPIO
2414100,2023,5,Pública,37.76,,,,-4217881203144385512,2026-08-20 01:27:09,MUNICIPIO
2414100,2024,5,Pública,52.97,37.76,15.21,true,5390190820568117121,2026-08-20 01:27:09,MUNICIPIO
2414704,2023,5,Pública,17.25,,,,4565814795659008704,2026-08-20 01:27:09,MUNICIPIO
2414704,2024,5,Pública,45.68,17.25,28.43,true,-8076277987838973431,2026-08-20 01:27:09,MUNICIPIO
2415008,2023,3,Municipal,19.38,,,,2494563248953346574,2026-08-20 01:27:09,MUNICIPIO
2415008,2024,3,Municipal,39.06,19.38,19.68,true,-7364301435815918405,2026-08-20 01:27:09,MUNICIPIO
2500809,2023,5,Pública,64.03,,,,9121909006004298813,2026-08-20 01:27:09,MUNICIPIO
2500809,2024,5,Pública,47.88,64.03,-16.15,false,-6870855221992728802,2026-08-20 01:27:09,MUNICIPIO
2502201,2023,5,Pública,25.56,,,,1393135481874949825,2026-08-20 01:27:09,MUNICIPIO
2502201,2024,5,Pública,68.42,25.56,42.86,true,4002774499073582251,2026-08-20 01:27:09,MUNICIPIO
2502409,2023,5,Pública,40.87,,,,7968827879250534166,2026-08-20 01:27:09,MUNICIPIO
2502409,2024,5,Pública,60.93,40.87,20.06,true,3323877995665104951,2026-08-20 01:27:09,MUNICIPIO
2502607,2023,3,Municipal,28.96,,,,-7544607326526809203,2026-08-20 01:27:09,MUNICIPIO
2502607,2024,3,Municipal,79.06,28.96,50.1,true,3975590398295395262,2026-08-20 01:27:09,MUNICIPIO
2502706,2023,3,Municipal,82.74,,,,-600730306256099360,2026-08-20 01:27:09,MUNICIPIO
2502706,2024,3,Municipal,67.57,82.74,-15.17,false,357394199920327114,2026-08-20 01:27:09,MUNICIPIO
2503100,2023,3,Municipal,60.85,,,,-7809081738209532294,2026-08-20 01:27:09,MUNICIPIO
2503100,2024,3,Municipal,89.73,60.85,28.88,true,2277030811414751386,2026-08-20 01:27:09,MUNICIPIO
2503209,2023,2,Estadual,50.0,,,,5032855501147616921,2026-08-20 01:27:09,MUNICIPIO
2503209,2024,2,Estadual,62.5,50.0,12.5,true,-7893935475614504615,2026-08-20 01:27:09,MUNICIPIO
2504009,2023,2,Estadual,49.72,,,,-4955311064537948497,2026-08-20 01:27:09,MUNICIPIO
2504009,2024,2,Estadual,64.53,49.72,14.81,true,1917296565475041699,2026-08-20 01:27:09,MUNICIPIO
2504801,2023,3,Municipal,67.07,,,,822315099197146251,2026-08-20 01:27:09,MUNICIPIO
2504801,2024,3,Municipal,48.71,67.07,-18.36,false,4816347830313264221,2026-08-20 01:27:09,MUNICIPIO
2505105,2023,3,Municipal,50.66,,,,-5541654645911732556,2026-08-20 01:27:09,MUNICIPIO
2505105,2024,3,Municipal,62.2,50.66,11.54,true,5693500548290327999,2026-08-20 01:27:09,MUNICIPIO
2509008,2023,2,Estadual,38.89,,,,-7805455464130030289,2026-08-20 01:27:09,MUNICIPIO
2509008,2024,2,Estadual,71.43,38.89,32.54,true,1633517763454240197,2026-08-20 01:27:09,MUNICIPIO
2509305,2023,5,Pública,85.94,,,,-2848265079112389140,2026-08-20 01:27:09,MUNICIPIO
2509305,2024,5,Pública,50.43,85.94,-35.51,false,-1116643215800206896,2026-08-20 01:27:09,MUNICIPIO
2511004,2023,5,Pública,95.61,,,,-1922283774777588200,2026-08-20 01:27:09,MUNICIPIO
2511004,2024,5,Pública,69.89,95.61,-25.72,false,9154306800881556314,2026-08-20 01:27:09,MUNICIPIO
